Team,ATS Record,Cover %,MOV,ATS +/-
Cleveland,23-13-0,63.9%,8.4,+2.0
Okla City,21-12-2,63.6%,10.1,+3.0
Detroit,22-13-2,62.9%,3.5,+5.6
Brooklyn,23-14-1,62.2%,-5.4,+2.8
Houston,20-13-1,60.6%,3.0,+2.0
Toronto,21-14-0,60.0%,-7.1,+1.7
Portland,19-15-1,55.9%,-5.6,+1.3
Chicago,20-16-1,55.6%,-0.5,+4.8
Golden State,18-15-1,54.6%,2.3,+0.9
Utah,19-16-0,54.3%,-7.8,+1.7
Memphis,18-16-1,52.9%,1.4,+1.6
Atlanta,18-16-0,52.9%,-2.0,+1.7
Minnesota,19-17-0,52.8%,2.5,+1.0
Boston,18-17-1,51.4%,9.7,+1.0
Denver,18-20-0,47.4%,2.0,+0.4
Sacramento,16-18-1,47.1%,-0.6,-1.3
Dallas,16-18-2,47.1%,-3.4,-0.6
Charlotte,16-18-1,47.1%,-12.0,-3.4
LA Lakers,15-18-1,45.5%,-3.0,-2.0
New York,16-20-0,44.4%,1.5,-1.7
Orlando,16-20-0,44.4%,-3.6,-1.8
Milwaukee,15-19-1,44.1%,-1.5,-1.8
Indiana,16-21-0,43.2%,-1.0,-0.5
Phoenix,15-21-0,41.7%,-4.7,-4.2
San Antonio,14-20-0,41.2%,-3.3,+0.1
Washington,14-20-2,41.2%,-11.9,-1.0
LA Clippers,14-21-0,40.0%,-1.3,-0.9
Philadelphia,14-23-1,37.8%,-6.3,-2.4
Miami,12-22-1,35.3%,-4.1,-2.2
New Orleans,11-26-0,29.7%,-13.3,-6.5
