Rank,Hotness Score,Matchup,Time,Location
1,85.9,#7 Orlando  at  #16 Philadelphia,8:00 PM,Xfinity Mobile Arena
2,64.6,#19 LA Clippers  at  #12 LA Lakers,11:00 PM,Crypto.com Arena
3,41.3,#13 Atlanta  at  #30 Washington,7:00 PM,Capital One Arena
