Team,Over Record,Over %,Under %,Total +/-
Chicago,6-2-0,75.0%,25.0%,+9.9
New Orleans,5-2-1,71.4%,28.6%,+7.0
Phoenix,7-3-0,70.0%,30.0%,+6.4
Dallas,9-4-0,69.2%,30.8%,+10.0
Sacramento,6-3-0,66.7%,33.3%,+9.8
New York,4-2-0,66.7%,33.3%,+6.4
Philadelphia,2-1-0,66.7%,33.3%,+7.3
Denver,9-5-0,64.3%,35.7%,+11.0
Memphis,5-3-0,62.5%,37.5%,-1.1
Milwaukee,5-4-0,55.6%,44.4%,+1.5
Charlotte,3-3-0,50.0%,50.0%,+6.3
Minnesota,3-3-0,50.0%,50.0%,-1.5
Cleveland,3-3-0,50.0%,50.0%,-1.8
Atlanta,5-5-0,50.0%,50.0%,-3.5
Indiana,5-6-0,45.5%,54.6%,-2.3
Houston,5-6-0,45.5%,54.6%,+2.7
Okla City,4-5-1,44.4%,55.6%,-0.7
Washington,3-4-0,42.9%,57.1%,-5.2
San Antonio,3-4-0,42.9%,57.1%,-7.2
Toronto,4-6-0,40.0%,60.0%,+7.2
Utah,3-5-1,37.5%,62.5%,+0.7
Miami,3-5-0,37.5%,62.5%,-1.9
Detroit,3-6-1,33.3%,66.7%,-4.8
Boston,3-7-0,30.0%,70.0%,-5.7
Golden State,2-5-0,28.6%,71.4%,-9.3
Brooklyn,2-5-0,28.6%,71.4%,-2.9
Portland,1-3-0,25.0%,75.0%,-12.6
Orlando,2-6-0,25.0%,75.0%,-14.3
LA Clippers,2-7-0,22.2%,77.8%,-7.3
LA Lakers,1-4-0,20.0%,80.0%,-5.8
