Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,992-879-35,53.0%,1.4,+0.4
San Antonio,1007-930-39,52.0%,3.5,+0.5
Boston,1024-956-39,51.7%,3.2,+0.6
Golden State,977-917-41,51.6%,2.3,+0.2
Denver,963-914-36,51.3%,2.0,+0.2
Dallas,972-923-39,51.3%,1.9,+0.1
Memphis,941-898-32,51.2%,-0.2,+0.4
Miami,1009-964-44,51.1%,1.8,+0.1
Indiana,945-914-44,50.8%,0.7,+0.3
Toronto,933-904-35,50.8%,0.3,+0.3
New York,908-884-24,50.7%,-1.9,+0.1
Utah,925-905-37,50.6%,0.6,+0.1
Chicago,920-915-26,50.1%,-0.4,+0.1
New Orleans,895-899-32,49.9%,-1.3,+0.1
Philadelphia,918-922-32,49.9%,-1.2,0.0
Orlando,901-911-38,49.7%,-1.4,-0.2
Phoenix,923-934-29,49.7%,0.4,-0.3
Houston,925-939-27,49.6%,1.4,+0.2
Portland,904-920-27,49.6%,-1.2,-0.2
Cleveland,936-959-37,49.4%,0.5,-0.3
Detroit,903-927-43,49.3%,-1.0,-0.1
Milwaukee,910-935-36,49.3%,0.3,-0.4
LA Clippers,919-948-21,49.2%,0.9,0.0
Sacramento,863-892-45,49.2%,-2.3,-0.4
Charlotte,815-846-35,49.1%,-3.8,-0.2
Brooklyn,896-930-35,49.1%,-2.3,-0.4
Atlanta,905-965-19,48.4%,-1.4,-0.4
LA Lakers,909-1003-34,47.5%,0.4,-0.4
Washington,853-949-39,47.3%,-2.8,-0.4
Minnesota,838-947-28,47.0%,-1.6,-0.3
