Team,Over Record,Over %,Under %,Total +/-
New York,6-1-1,85.7%,14.3%,+9.6
Memphis,16-4-0,80.0%,20.0%,+5.6
Sacramento,12-4-0,75.0%,25.0%,+9.6
Denver,9-4-0,69.2%,30.8%,+7.4
Minnesota,11-5-0,68.8%,31.3%,+4.7
Indiana,14-8-2,63.6%,36.4%,+2.0
Dallas,19-12-0,61.3%,38.7%,+3.1
New Orleans,25-17-0,59.5%,40.5%,+3.3
Chicago,26-19-0,57.8%,42.2%,+4.0
Utah,32-24-1,57.1%,42.9%,+2.9
Philadelphia,18-14-1,56.3%,43.8%,+2.2
Detroit,20-17-1,54.1%,46.0%,+3.2
Houston,10-9-0,52.6%,47.4%,+1.8
Atlanta,20-18-0,52.6%,47.4%,+0.1
Miami,13-12-0,52.0%,48.0%,-0.6
Toronto,28-26-0,51.9%,48.2%,-1.3
Washington,30-28-0,51.7%,48.3%,-0.9
Okla City,1-1-0,50.0%,50.0%,-9.8
Cleveland,2-2-0,50.0%,50.0%,+1.6
Golden State,11-12-0,47.8%,52.2%,-3.5
LA Lakers,11-12-0,47.8%,52.2%,-2.4
Portland,23-27-2,46.0%,54.0%,-1.5
Orlando,11-14-0,44.0%,56.0%,-3.7
San Antonio,17-22-0,43.6%,56.4%,-2.8
Phoenix,9-12-0,42.9%,57.1%,-0.5
Brooklyn,20-29-0,40.8%,59.2%,+0.1
Charlotte,18-33-0,35.3%,64.7%,-6.0
Milwaukee,6-11-0,35.3%,64.7%,-5.1
LA Clippers,9-17-1,34.6%,65.4%,-2.9
Boston,0-3-0,0.0%,100.0%,-17.7
