Rank,Hotness Score,Matchup,Time,Location
1,88.1,#83 N Texas  at  #93 Oklahoma St,9:00 PM,Gallagher-Iba Arena
2,84.9,#117 Chattanooga  at  #88 Bradley,7:00 PM,Carver Arena
3,67.2,#184 FGCU  vs.  #165 Cleveland St,9:00 PM,Ocean Center
4,60.3,#137 Illinois St  vs.  #250 Incarnate Word,7:00 PM,Ocean Center
