Team,ATS Record,Cover %,MOV,ATS +/-
Houston,1-0-0,100.0%,6.0,+7.0
UCSD,6-0-0,100.0%,8.5,+13.2
Creighton,6-0-1,100.0%,-0.9,+5.6
Duke,1-0-0,100.0%,14.0,+15.5
Liberty,4-0-0,100.0%,7.3,+10.3
St Marys,3-0-0,100.0%,6.7,+11.0
Drake,6-0-0,100.0%,8.3,+11.8
St Johns,2-0-1,100.0%,1.3,+3.8
McNeese St,2-0-0,100.0%,-5.5,+8.0
Utah St,5-0-0,100.0%,3.6,+7.7
Grd Canyon,2-0-0,100.0%,1.0,+4.8
Illinois St,12-2-0,85.7%,-0.1,+5.4
Rob Morris,11-2-0,84.6%,-1.1,+5.2
Louisville,5-1-0,83.3%,8.7,+13.5
Central Conn,5-1-0,83.3%,-3.0,+7.3
Alabama,4-1-0,80.0%,3.4,+5.4
Michigan St,4-1-1,80.0%,4.5,+8.8
Arkansas St,4-1-1,80.0%,0.7,+8.3
NC-Wilmgton,4-1-0,80.0%,0.8,+8.1
Drexel,11-3-0,78.6%,-0.6,+4.3
Norfolk St,7-2-0,77.8%,-5.2,+8.2
Manhattan,13-4-0,76.5%,-0.6,+5.4
Bucknell,9-3-1,75.0%,-7.8,+2.7
Wisconsin,6-2-0,75.0%,2.0,+6.6
Tennessee,3-1-0,75.0%,-0.5,+3.1
Kentucky,6-2-0,75.0%,-0.5,+6.1
Michigan,3-1-0,75.0%,-0.5,+2.3
SE Louisiana,12-4-1,75.0%,-2.1,+5.0
Chattanooga,6-2-0,75.0%,-2.0,+6.0
Nicholls,9-3-2,75.0%,-5.1,+4.7
Iona,9-3-0,75.0%,-6.1,-1.0
Florida A&M,14-5-0,73.7%,-13.8,+1.7
Dartmouth,11-4-0,73.3%,-0.6,+8.2
Central Mich,8-3-1,72.7%,-9.7,+2.2
F Dickinson,13-5-0,72.2%,-9.3,+3.3
San Jose St,13-5-0,72.2%,-8.8,+0.9
Rice,10-4-1,71.4%,-1.2,+4.9
Oregon,5-2-0,71.4%,-3.4,+2.6
California,10-4-0,71.4%,-8.9,+0.5
UC Riverside,10-4-0,71.4%,-7.5,+1.0
SE Missouri,10-4-0,71.4%,0.0,+8.3
LA Tech,5-2-1,71.4%,-0.8,+3.4
Memphis,5-2-0,71.4%,-0.3,+4.1
Marist,5-2-0,71.4%,0.1,+3.7
S Alabama,5-2-0,71.4%,-4.7,+3.4
Siena,12-5-0,70.6%,-3.8,+2.8
Elon,7-3-0,70.0%,-2.0,+5.1
Neb Omaha,14-6-0,70.0%,-3.9,+4.4
Hsn Christian,15-7-0,68.2%,-7.6,+3.2
Binghamton,15-7-0,68.2%,-5.1,+2.3
Texas Tech,2-1-0,66.7%,-1.0,+3.8
Dayton,4-2-0,66.7%,1.2,+6.4
Jksnville St,10-5-0,66.7%,-1.3,+3.5
Mt St Marys,10-5-0,66.7%,-4.7,+3.1
North Dakota,12-6-0,66.7%,-6.1,+2.5
Loyola-Chi,6-3-0,66.7%,-5.8,-1.6
Auburn,2-1-0,66.7%,2.7,+6.2
Vermont,6-3-0,66.7%,-4.4,+0.6
Hofstra,8-4-1,66.7%,-0.7,+5.4
VMI,14-7-0,66.7%,-9.2,+1.9
NC-Grnsboro,6-3-0,66.7%,-4.7,+1.2
Missouri,6-3-0,66.7%,-1.0,+5.9
Grambling St,8-4-0,66.7%,-11.7,+2.0
Missouri St,12-6-1,66.7%,-3.8,+2.3
N Dakota St,6-3-0,66.7%,-0.9,+6.8
UCLA,4-2-0,66.7%,-3.8,+0.6
Toledo,6-3-0,66.7%,-6.6,+1.8
Yale,2-1-1,66.7%,-4.5,+1.1
Hampton,13-7-0,65.0%,-3.7,+4.0
Alcorn St,13-7-2,65.0%,-13.5,+2.4
IL-Chicago,11-6-0,64.7%,-1.3,+3.5
Presbyterian,11-6-0,64.7%,-3.6,+5.2
Kansas St,9-5-0,64.3%,-4.9,+2.2
NW State,9-5-0,64.3%,-9.4,+4.6
TX-Arlington,9-5-0,64.3%,-5.0,+1.1
LIU,9-5-1,64.3%,-8.9,+2.1
Geo Wshgtn,7-4-0,63.6%,0.1,+5.0
Brown,7-4-0,63.6%,-6.8,+2.0
Maine,7-4-0,63.6%,-3.8,+3.0
Middle Tenn,7-4-1,63.6%,-1.0,+4.5
Campbell,12-7-0,63.2%,-1.1,+6.3
Santa Clara,5-3-0,62.5%,-4.6,+2.2
Wichita St,5-3-1,62.5%,-4.2,+1.3
Towson,5-3-0,62.5%,-4.3,+1.3
Texas A&M,5-3-1,62.5%,-2.2,+0.8
Cornell,5-3-0,62.5%,-1.9,+3.5
Kennesaw St,10-6-0,62.5%,-3.6,+2.7
UTSA,10-6-1,62.5%,-6.1,+2.5
Providence,10-6-0,62.5%,-4.3,+1.2
Mercyhurst,15-9-1,62.5%,-7.4,+1.8
Pacific,13-8-0,61.9%,-10.3,+1.7
Cleveland St,8-5-0,61.5%,-3.0,+4.0
Lamar,8-5-1,61.5%,-1.9,+6.1
Temple,8-5-0,61.5%,-4.2,+1.7
E Kentucky,8-5-0,61.5%,-4.4,+5.1
Arizona St,11-7-0,61.1%,-4.8,+3.8
Washington,9-6-0,60.0%,-8.5,-0.7
Rutgers,9-6-1,60.0%,-4.9,+1.6
Youngs St,6-4-0,60.0%,-1.1,+5.3
St Peters,6-4-0,60.0%,-6.0,+0.6
Iowa St,3-2-0,60.0%,-7.6,-3.1
Duquesne,9-6-0,60.0%,0.5,+4.9
Detroit,15-10-0,60.0%,-11.1,+1.7
Colgate,6-4-0,60.0%,-8.0,+0.6
Mississippi,6-4-0,60.0%,0.6,+4.8
TX-Pan Am,6-4-1,60.0%,-8.3,+1.3
Maryland,3-2-0,60.0%,3.4,+7.0
Clemson,3-2-0,60.0%,-2.0,+1.5
Villanova,6-4-0,60.0%,-1.3,+3.5
Lipscomb,3-2-1,60.0%,-4.8,+3.3
Notre Dame,6-4-1,60.0%,-6.9,-0.1
American,9-6-0,60.0%,-5.5,+0.7
UCSB,3-2-0,60.0%,-5.4,-0.3
New Mexico,3-2-0,60.0%,2.6,+6.8
Boise St,3-2-0,60.0%,-7.0,-4.1
Arizona,3-2-0,60.0%,0.6,+3.5
Indiana St,10-7-0,58.8%,-8.2,-1.5
Navy,10-7-0,58.8%,-1.9,+2.7
Lafayette,10-7-0,58.8%,-4.6,+1.0
N Mex State,7-5-0,58.3%,-1.2,+7.8
NC-Asheville,7-5-0,58.3%,-7.3,+0.1
Portland St,7-5-0,58.3%,-5.9,-0.3
Rider,12-9-1,57.1%,-5.9,+1.4
UC Davis,8-6-0,57.1%,-8.5,+0.1
Connecticut,4-3-0,57.1%,1.3,+4.3
S Dakota St,4-3-0,57.1%,-4.7,+5.4
Ohio,4-3-0,57.1%,-4.6,0.0
Central Ark,12-9-1,57.1%,-13.0,+0.4
Loyola-MD,8-6-0,57.1%,-4.7,+2.5
Furman,4-3-1,57.1%,-6.3,-0.9
Radford,8-6-0,57.1%,-6.9,+2.2
IPFW,4-3-0,57.1%,-8.7,-0.2
Fresno St,13-10-1,56.5%,-13.1,-0.8
Denver,13-10-0,56.5%,-9.2,-0.3
Gard-Webb,9-7-0,56.3%,-9.3,-1.2
Delaware,9-7-0,56.3%,-6.4,-0.8
Syracuse,10-8-1,55.6%,-9.3,-0.3
Nebraska,5-4-0,55.6%,-10.4,-3.6
AR Lit Rock,5-4-0,55.6%,-8.6,+2.3
Morgan St,10-8-0,55.6%,-11.7,-0.6
Southern,5-4-0,55.6%,-14.8,+1.2
St Bonavent,5-4-0,55.6%,-1.1,+2.9
Seattle,5-4-0,55.6%,-5.7,+2.8
N Colorado,5-4-0,55.6%,-2.1,+4.7
Charlotte,10-8-0,55.6%,-6.9,-0.4
Penn St,6-5-0,54.6%,-7.7,-2.6
Fla Gulf Cst,6-5-0,54.6%,-4.6,+3.1
Belmont,6-5-0,54.6%,0.6,+4.8
TX El Paso,6-5-0,54.6%,-4.5,-0.1
Montana,6-5-0,54.6%,-10.7,-1.1
NC Central,6-5-2,54.6%,-7.9,+0.6
Ball St,6-5-0,54.6%,-5.4,+1.4
Wm & Mary,6-5-0,54.6%,-2.8,+3.3
Incar Word,6-5-0,54.6%,-9.1,-0.1
Georgetown,6-5-0,54.6%,-7.5,0.0
Utah Valley,6-5-0,54.6%,-3.5,+1.7
Butler,7-6-1,53.9%,-6.1,+1.5
Idaho St,7-6-0,53.9%,-6.8,+0.8
Miami,7-6-0,53.9%,-14.1,-4.5
South Dakota,7-6-0,53.9%,-10.2,-1.7
Lehigh,8-7-0,53.3%,-6.3,+1.8
Oakland,8-7-0,53.3%,-7.1,+2.6
Minnesota,8-7-1,53.3%,-6.4,+1.7
Army,8-7-0,53.3%,-7.1,-0.8
Maryland BC,8-7-0,53.3%,-6.9,+1.1
Beth-Cook,8-7-1,53.3%,-10.4,+2.8
Albany,8-7-0,53.3%,-3.0,+2.0
W Virginia,8-7-0,53.3%,-5.4,+2.1
TN Martin,8-7-1,53.3%,-5.6,+2.0
Jackson St,9-8-0,52.9%,-15.9,+1.9
Harvard,9-8-0,52.9%,-6.8,-0.4
TN Tech,9-8-0,52.9%,-5.4,+2.5
S Indiana,9-8-1,52.9%,-5.7,+0.4
Boston Col,10-9-0,52.6%,-8.6,-0.2
E Michigan,10-9-1,52.6%,-6.8,+0.6
Cal Poly,11-10-0,52.4%,-6.6,+2.5
Prairie View,11-10-0,52.4%,-15.2,+0.1
Portland,11-10-0,52.4%,-14.3,-0.1
IU Indy,12-11-0,52.2%,-10.0,-0.5
N Illinois,12-11-0,52.2%,-12.5,-2.1
Holy Cross,12-11-0,52.2%,-6.3,+0.2
NJIT,13-12-0,52.0%,-10.5,+1.3
Stony Brook,13-12-1,52.0%,-10.7,-2.2
NC A&T,13-12-0,52.0%,-8.8,+1.6
Miss State,2-2-0,50.0%,-5.8,-0.6
Princeton,2-2-0,50.0%,-6.3,-1.0
Jacksonville,6-6-0,50.0%,-10.3,-1.2
San Diego,11-11-0,50.0%,-13.9,-1.5
Sacred Hrt,8-8-0,50.0%,-5.0,+1.3
Delaware St,8-8-0,50.0%,-9.6,+1.8
Troy,3-3-0,50.0%,-10.0,+0.9
Ste F Austin,6-6-0,50.0%,-5.8,+0.5
Pittsburgh,3-3-0,50.0%,-14.0,-7.7
St Fran (PA),10-10-0,50.0%,-11.0,-0.3
W Kentucky,5-5-0,50.0%,-9.9,-1.0
Florida,2-2-0,50.0%,-1.0,+4.0
Northwestern,7-7-0,50.0%,-3.2,+2.0
Cal Baptist,4-4-0,50.0%,-4.5,+3.6
UC Irvine,2-2-0,50.0%,-0.5,+2.6
Col Charlestn,3-3-0,50.0%,-6.8,-2.1
Tulane,5-5-1,50.0%,-3.6,+2.4
North Texas,3-3-0,50.0%,-3.3,+0.2
Oregon St,4-4-0,50.0%,-9.3,-2.4
W Michigan,8-8-1,50.0%,-10.4,-0.3
N Arizona,6-6-0,50.0%,-4.8,+1.0
E Carolina,5-5-0,50.0%,-2.6,+1.9
Cal St Nrdge,4-4-0,50.0%,-3.1,+3.4
U Mass,7-7-0,50.0%,-7.3,-0.8
Akron,3-3-0,50.0%,-7.7,-2.0
Kansas City,7-7-0,50.0%,-6.5,+1.4
Davidson,5-5-0,50.0%,-8.0,-1.7
Morehead St,7-7-0,50.0%,-10.7,-2.9
UAB,2-2-0,50.0%,-6.0,-1.4
Charl South,12-12-0,50.0%,-9.4,+1.0
Murray St,5-5-1,50.0%,-2.4,+3.2
Wofford,6-6-0,50.0%,-7.0,-0.8
Indiana,7-7-0,50.0%,-6.5,-0.1
Mass Lowell,3-3-0,50.0%,-16.8,-6.5
Texas,4-4-0,50.0%,-10.4,-4.3
U Penn,8-8-0,50.0%,-10.8,-1.0
Rhode Island,3-3-0,50.0%,-8.2,-3.1
BYU,2-2-0,50.0%,-11.0,-5.8
Old Dominion,10-10-1,50.0%,-9.1,-1.0
WI-Milwkee,5-5-0,50.0%,-2.4,+1.7
Northeastrn,6-6-0,50.0%,-4.6,+0.5
Geo Mason,3-3-0,50.0%,-5.5,+3.7
Miami (OH),4-4-0,50.0%,-5.6,+3.0
Oklahoma,6-6-0,50.0%,-9.8,-1.7
Winthrop,3-3-0,50.0%,-15.3,-3.7
Merrimack,5-5-1,50.0%,-8.1,+2.7
Utah Tech,11-11-0,50.0%,-10.2,-0.2
TX A&M-Com,13-14-0,48.2%,-11.7,-0.1
Evansville,12-13-0,48.0%,-6.2,+1.6
Lg Beach St,11-12-0,47.8%,-10.4,-1.0
WI-Grn Bay,10-11-2,47.6%,-12.2,-0.7
VA Tech,9-10-0,47.4%,-6.5,+0.3
GA Southern,9-10-0,47.4%,-7.0,-0.7
Fordham,8-9-0,47.1%,-9.4,-1.4
Georgia St,8-9-0,47.1%,-13.2,-1.4
Wyoming,8-9-1,47.1%,-11.4,-2.4
Valparaiso,8-9-1,47.1%,-7.0,+0.6
SC Upstate,12-14-0,46.2%,-12.2,-0.7
Stonehill,6-7-1,46.2%,-8.2,+3.6
S Car State,5-6-0,45.5%,-10.2,+1.7
Marshall,5-6-1,45.5%,-6.2,-0.7
Arkansas,5-6-0,45.5%,-6.1,+1.0
Tarleton St,10-12-0,45.5%,-14.1,-1.8
Ohio St,5-6-0,45.5%,-4.7,+1.6
Austin Peay,9-11-0,45.0%,-8.2,+1.1
Coastal Car,9-11-0,45.0%,-11.8,-3.3
Louisiana,9-11-0,45.0%,-8.3,+0.1
Monmouth,9-11-1,45.0%,-10.7,-1.1
Seton Hall,9-11-0,45.0%,-11.6,-3.5
Idaho,9-11-2,45.0%,-5.6,+0.2
Chicago St,13-16-0,44.8%,-16.4,-2.1
N Alabama,4-5-0,44.4%,-6.0,+1.1
E Tenn St,4-5-0,44.4%,-1.1,+3.6
Longwood,4-5-0,44.4%,-7.7,0.0
App State,4-5-0,44.4%,-5.6,+1.2
