Team,Over Record,Over %,Under %,Total +/-
Cleveland,7-3-0,70.0%,30.0%,+7.8
San Antonio,9-4-0,69.2%,30.8%,+4.3
Houston,8-4-0,66.7%,33.3%,+3.2
Orlando,7-4-0,63.6%,36.4%,+7.5
Phoenix,8-5-0,61.5%,38.5%,+2.8
Denver,8-5-0,61.5%,38.5%,+5.2
Atlanta,9-6-0,60.0%,40.0%,+2.5
Golden State,9-6-0,60.0%,40.0%,-3.8
Portland,9-6-0,60.0%,40.0%,+5.3
Chicago,7-5-0,58.3%,41.7%,+4.4
Minnesota,7-5-0,58.3%,41.7%,+9.4
Philadelphia,5-4-0,55.6%,44.4%,+4.0
Okla City,7-6-0,53.9%,46.2%,+2.0
Washington,6-6-0,50.0%,50.0%,+1.5
Miami,6-6-0,50.0%,50.0%,+3.2
Detroit,5-5-1,50.0%,50.0%,+1.3
LA Clippers,7-7-0,50.0%,50.0%,+2.6
Utah,5-5-0,50.0%,50.0%,-4.1
LA Lakers,6-7-0,46.2%,53.9%,-2.9
New Orleans,5-6-0,45.5%,54.6%,+0.2
Sacramento,6-8-0,42.9%,57.1%,-0.7
Boston,5-7-0,41.7%,58.3%,-6.6
Toronto,5-7-0,41.7%,58.3%,-1.5
Charlotte,5-7-0,41.7%,58.3%,0.0
New York,4-6-0,40.0%,60.0%,-1.0
Brooklyn,4-7-0,36.4%,63.6%,-1.2
Milwaukee,4-7-0,36.4%,63.6%,-3.5
Memphis,4-8-0,33.3%,66.7%,-5.8
Dallas,3-6-0,33.3%,66.7%,-5.2
Indiana,2-9-0,18.2%,81.8%,-7.8
