Team,Over Record,Over %,Under %,Total +/-
Le Moyne,13-4-0,76.5%,23.5%,+4.2
Mercyhurst,6-2-0,75.0%,25.0%,+8.6
N Alabama,25-10-0,71.4%,28.6%,+9.7
Princeton,14-7-2,66.7%,33.3%,+6.0
U Mass,23-12-0,65.7%,34.3%,+3.7
UCSD,23-12-1,65.7%,34.3%,+8.2
La Salle,15-8-1,65.2%,34.8%,+3.7
Howard,41-22-0,65.1%,34.9%,+3.2
Ohio St,32-18-0,64.0%,36.0%,+4.7
North Dakota,62-35-1,63.9%,36.1%,+4.5
SE Louisiana,30-17-1,63.8%,36.2%,+5.9
Florida Intl,98-56-2,63.6%,36.4%,+4.7
Gard-Webb,24-14-2,63.2%,36.8%,+5.1
Radford,25-15-0,62.5%,37.5%,+2.3
W Georgia,5-3-0,62.5%,37.5%,+4.3
Iowa St,38-23-1,62.3%,37.7%,+4.2
E Kentucky,98-64-1,60.5%,39.5%,+5.3
Wofford,78-52-2,60.0%,40.0%,+2.6
Hampton,42-28-0,60.0%,40.0%,+4.1
Minnesota,30-20-1,60.0%,40.0%,+2.2
Bradley,19-13-0,59.4%,40.6%,+3.4
UTSA,51-35-2,59.3%,40.7%,+2.5
Central Ark,26-18-1,59.1%,40.9%,+1.3
Queens,13-9-1,59.1%,40.9%,+2.2
SE Missouri,102-71-0,59.0%,41.0%,+3.4
CS Fullerton,83-58-0,58.9%,41.1%,+4.8
Youngs St,83-58-1,58.9%,41.1%,+3.7
Charlotte,55-39-3,58.5%,41.5%,+2.5
Ball St,14-10-0,58.3%,41.7%,+4.8
Fordham,14-10-1,58.3%,41.7%,+3.6
W Virginia,53-38-2,58.2%,41.8%,+4.9
Idaho St,103-74-2,58.2%,41.8%,+3.0
Iowa,25-18-1,58.1%,41.9%,+3.1
Sac State,97-70-4,58.1%,41.9%,+3.9
Cornell,18-13-0,58.1%,41.9%,+1.7
TX-Pan Am,33-24-1,57.9%,42.1%,+1.5
Maine,15-11-0,57.7%,42.3%,-1.2
Baylor,46-34-0,57.5%,42.5%,+3.4
Fresno St,50-37-2,57.5%,42.5%,+1.1
LSU,20-15-0,57.1%,42.9%,+5.0
Monmouth,52-39-1,57.1%,42.9%,+3.4
Wake Forest,24-18-0,57.1%,42.9%,+1.8
Lindenwood,16-12-1,57.1%,42.9%,+2.8
Portland St,94-71-3,57.0%,43.0%,+3.8
Bucknell,17-13-1,56.7%,43.3%,+2.4
Presbyterian,17-13-0,56.7%,43.3%,+5.5
Saint Louis,17-13-0,56.7%,43.3%,+0.7
Columbia,17-13-2,56.7%,43.3%,+2.8
Lehigh,13-10-1,56.5%,43.5%,+1.1
Delaware St,35-27-0,56.5%,43.6%,+3.3
NC-Asheville,22-17-0,56.4%,43.6%,+1.5
TX A&M-CC,31-24-1,56.4%,43.6%,+0.7
SIU Edward,67-52-4,56.3%,43.7%,+0.6
Idaho,94-73-3,56.3%,43.7%,+2.2
S Alabama,85-66-4,56.3%,43.7%,+3.5
Evansville,18-14-1,56.3%,43.8%,+5.6
Tarleton St,18-14-0,56.3%,43.8%,+2.0
Washington,96-75-0,56.1%,43.9%,+2.3
Weber St,87-68-1,56.1%,43.9%,+2.2
Alcorn St,46-36-1,56.1%,43.9%,+3.8
W Carolina,83-65-2,56.1%,43.9%,+1.9
Lipscomb,39-31-1,55.7%,44.3%,+1.1
Oregon,104-83-1,55.6%,44.4%,+2.6
Holy Cross,15-12-1,55.6%,44.4%,-1.3
Ste F Austin,20-16-0,55.6%,44.4%,+4.6
Georgia St,69-56-1,55.2%,44.8%,+2.2
San Diego St,33-27-1,55.0%,45.0%,+1.1
Mercer,33-27-1,55.0%,45.0%,+0.9
N Colorado,83-68-3,55.0%,45.0%,+2.3
Fla Atlantic,72-59-3,55.0%,45.0%,+1.1
Colorado St,28-23-1,54.9%,45.1%,+0.9
Coastal Car,46-38-2,54.8%,45.2%,+2.0
S Utah,75-62-1,54.7%,45.3%,+1.4
Wyoming,29-24-2,54.7%,45.3%,+1.6
Cincinnati,35-29-0,54.7%,45.3%,+3.5
Chattanooga,77-64-2,54.6%,45.4%,+1.5
Stetson,30-25-1,54.6%,45.5%,+2.2
Loyola Mymt,96-80-1,54.6%,45.5%,+0.8
SC Upstate,18-15-0,54.6%,45.5%,+2.2
Old Dominion,73-61-4,54.5%,45.5%,+1.6
Oral Roberts,55-46-1,54.5%,45.5%,+1.1
Geo Mason,43-36-2,54.4%,45.6%,+2.3
Arizona,114-96-1,54.3%,45.7%,+2.5
Kentucky,38-32-1,54.3%,45.7%,+0.6
NC Central,39-33-0,54.2%,45.8%,-0.6
Pittsburgh,39-33-0,54.2%,45.8%,+0.9
Central Mich,26-22-1,54.2%,45.8%,+0.8
Oakland,72-61-0,54.1%,45.9%,+2.6
Santa Clara,98-83-1,54.1%,45.9%,+2.0
WI-Grn Bay,85-72-4,54.1%,45.9%,+1.4
Miss Val St,46-39-1,54.1%,45.9%,+2.0
Portland,100-85-2,54.1%,46.0%,+1.1
VCU,34-29-0,54.0%,46.0%,+1.8
GA Southern,90-77-1,53.9%,46.1%,+0.9
Iona,90-77-1,53.9%,46.1%,+2.0
NC-Grnsboro,63-54-2,53.9%,46.2%,+2.0
Northwestern,14-12-2,53.9%,46.2%,+1.9
Nicholls,21-18-1,53.9%,46.2%,+0.9
Butler,56-48-1,53.9%,46.2%,+1.1
Rhode Island,14-12-1,53.9%,46.2%,+2.5
Montana,93-80-2,53.8%,46.2%,+1.9
Nevada,50-43-0,53.8%,46.2%,+1.8
Creighton,31-27-0,53.5%,46.6%,+0.4
Jksnville St,94-82-3,53.4%,46.6%,+1.1
IU Indy,55-48-0,53.4%,46.6%,+2.2
Auburn,16-14-0,53.3%,46.7%,+2.1
E Washingtn,97-85-3,53.3%,46.7%,+1.9
Stanford,97-85-1,53.3%,46.7%,+1.4
Norfolk St,41-36-1,53.3%,46.8%,+0.2
UNLV,33-29-0,53.2%,46.8%,+3.0
Florida St,43-38-0,53.1%,46.9%,-0.8
Gonzaga,121-107-4,53.1%,46.9%,+0.7
TN State,104-92-1,53.1%,46.9%,+2.3
TX A&M-Com,18-16-0,52.9%,47.1%,+1.3
Kent St,18-16-1,52.9%,47.1%,+0.5
California,84-75-3,52.8%,47.2%,+0.8
Utah St,47-42-3,52.8%,47.2%,+2.4
Detroit,86-77-2,52.8%,47.2%,+0.8
Cal Baptist,20-18-0,52.6%,47.4%,+0.5
S Mississippi,50-45-1,52.6%,47.4%,+1.4
Belmont,52-47-0,52.5%,47.5%,+2.2
Maryland BC,21-19-0,52.5%,47.5%,+1.8
Samford,79-72-1,52.3%,47.7%,+1.9
Oklahoma,46-42-1,52.3%,47.7%,-0.9
UCSB,72-66-1,52.2%,47.8%,+0.3
McNeese St,24-22-0,52.2%,47.8%,+0.3
Col Charlestn,84-77-1,52.2%,47.8%,+1.2
Coppin St,37-34-1,52.1%,47.9%,-1.7
F Dickinson,37-34-1,52.1%,47.9%,+1.2
E Tenn St,37-34-1,52.1%,47.9%,+0.8
Vanderbilt,25-23-0,52.1%,47.9%,+0.5
S Indiana,13-12-0,52.0%,48.0%,+1.3
Denver,69-64-2,51.9%,48.1%,0.0
Elon,84-78-0,51.9%,48.2%,+1.3
Quinnipiac,45-42-1,51.7%,48.3%,+5.5
Bellarmine,16-15-1,51.6%,48.4%,-0.4
North Texas,82-77-4,51.6%,48.4%,+0.8
NC-Wilmgton,68-64-1,51.5%,48.5%,+1.9
Utah Tech,17-16-0,51.5%,48.5%,+0.4
Michigan St,35-33-2,51.5%,48.5%,+0.3
Indiana St,18-17-0,51.4%,48.6%,+2.9
Marist,73-69-3,51.4%,48.6%,+1.7
Oregon St,92-87-1,51.4%,48.6%,+0.8
Rice,56-53-2,51.4%,48.6%,-0.6
Alabama,19-18-1,51.4%,48.7%,+3.3
Buffalo,20-19-0,51.3%,48.7%,+2.1
TX El Paso,60-57-1,51.3%,48.7%,+2.1
Campbell,21-20-0,51.2%,48.8%,+0.4
Akron,22-21-1,51.2%,48.8%,-1.1
Arkansas St,91-87-0,51.1%,48.9%,+1.0
N Arizona,96-92-4,51.1%,48.9%,+1.5
Cleveland St,73-70-3,51.1%,49.0%,+1.1
TX Southern,50-48-1,51.0%,49.0%,+1.5
W Kentucky,83-80-2,50.9%,49.1%,+1.0
CS Bakersfld,31-30-0,50.8%,49.2%,+1.8
Morgan St,31-30-2,50.8%,49.2%,+0.6
Utah,62-60-2,50.8%,49.2%,-0.5
San Francisco,95-92-4,50.8%,49.2%,+0.3
Austin Peay,96-93-2,50.8%,49.2%,+2.7
Fairfield,73-71-6,50.7%,49.3%,+0.6
Kansas City,44-43-0,50.6%,49.4%,+0.9
New Orleans,44-43-1,50.6%,49.4%,-0.6
Montana St,94-92-0,50.5%,49.5%,-0.2
IL-Chicago,64-63-0,50.4%,49.6%,+0.5
Northeastrn,64-63-1,50.4%,49.6%,-1.4
James Mad,66-65-0,50.4%,49.6%,+1.7
Pacific,84-83-4,50.3%,49.7%,+0.3
Ohio,20-20-1,50.0%,50.0%,+0.2
Missouri St,14-14-1,50.0%,50.0%,+0.5
WI-Milwkee,77-77-1,50.0%,50.0%,+1.5
Mass Lowell,18-18-0,50.0%,50.0%,+2.3
Rutgers,24-24-2,50.0%,50.0%,+0.6
Albany,14-14-0,50.0%,50.0%,+4.4
Delaware,69-69-0,50.0%,50.0%,+0.9
Incar Word,18-18-0,50.0%,50.0%,+0.4
Cal Poly,73-73-4,50.0%,50.0%,+2.2
Beth-Cook,33-33-2,50.0%,50.0%,+0.6
U Penn,17-17-1,50.0%,50.0%,-0.5
LA Tech,76-76-2,50.0%,50.0%,-0.1
Georgia,16-16-1,50.0%,50.0%,+0.2
Grd Canyon,29-29-1,50.0%,50.0%,+1.1
Richmond,13-13-0,50.0%,50.0%,+0.1
Army,5-5-0,50.0%,50.0%,+0.4
Miami (OH),19-19-1,50.0%,50.0%,-2.3
W Michigan,21-21-0,50.0%,50.0%,+1.1
UCF,15-15-0,50.0%,50.0%,-0.9
Clemson,26-26-0,50.0%,50.0%,+0.6
TX-Arlington,58-58-1,50.0%,50.0%,+1.1
Loyola-Chi,40-40-1,50.0%,50.0%,+0.2
Bryant,25-25-1,50.0%,50.0%,+2.1
Purdue,24-24-2,50.0%,50.0%,+2.0
Xavier,26-26-1,50.0%,50.0%,-0.5
Rider,78-78-1,50.0%,50.0%,+0.7
Marquette,29-29-1,50.0%,50.0%,+0.6
Drake,16-16-0,50.0%,50.0%,-0.4
VA Tech,26-26-1,50.0%,50.0%,+3.0
Mt St Marys,32-32-1,50.0%,50.0%,+1.5
N Florida,34-34-1,50.0%,50.0%,+1.6
St. Thomas,16-16-0,50.0%,50.0%,+1.3
Valparaiso,50-51-1,49.5%,50.5%,0.0
Neb Omaha,43-44-2,49.4%,50.6%,+0.7
Louisville,38-39-4,49.4%,50.7%,-0.8
Alabama St,37-38-3,49.3%,50.7%,+1.8
BYU,65-67-0,49.2%,50.8%,-0.4
Chicago St,31-32-1,49.2%,50.8%,-0.6
Furman,60-62-0,49.2%,50.8%,+0.7
Hawaii,88-91-1,49.2%,50.8%,+0.4
St Marys,87-90-1,49.2%,50.9%,-0.8
St Fran (PA),27-28-0,49.1%,50.9%,+1.4
Houston,22-23-2,48.9%,51.1%,+2.2
South Dakota,43-45-1,48.9%,51.1%,+0.8
UCLA,99-104-4,48.8%,51.2%,+0.4
Murray St,76-80-3,48.7%,51.3%,+0.4
Duke,57-60-0,48.7%,51.3%,-1.8
Penn St,18-19-0,48.7%,51.4%,+1.7
Texas St,52-55-3,48.6%,51.4%,0.0
Canisius,86-91-4,48.6%,51.4%,+0.4
Citadel,68-72-1,48.6%,51.4%,-0.4
Marshall,50-53-2,48.5%,51.5%,+0.8
New Mexico,33-35-0,48.5%,51.5%,-0.9
Lg Beach St,80-85-2,48.5%,51.5%,+0.6
Sacred Hrt,31-33-2,48.4%,51.6%,+0.2
UL Monroe,77-82-1,48.4%,51.6%,+0.1
Hofstra,60-64-0,48.4%,51.6%,+1.7
Wm & Mary,60-64-1,48.4%,51.6%,+1.9
