Team,ATS Record,Cover %,MOV,ATS +/-
Central Conn,4-0-0,100.0%,4.8,+15.1
LSU,3-0-0,100.0%,25.7,+11.2
Fresno St,3-0-0,100.0%,-4.0,+4.5
Drake,3-0-0,100.0%,12.7,+13.8
Liberty,3-0-0,100.0%,8.7,+7.0
Wisconsin,3-0-0,100.0%,13.0,+4.3
NC-Wilmgton,3-0-0,100.0%,10.7,+8.2
UCSD,7-0-0,100.0%,14.9,+13.1
SE Louisiana,2-0-0,100.0%,10.0,+14.3
Incar Word,3-0-0,100.0%,11.7,+8.2
Bucknell,3-0-1,100.0%,2.5,+6.5
Queens,2-0-0,100.0%,8.0,+4.8
St Bonavent,4-0-0,100.0%,13.5,+4.8
Wyoming,4-0-0,100.0%,13.0,+8.5
Buffalo,1-0-0,100.0%,1.0,+11.5
Chicago St,3-0-0,100.0%,-10.3,+8.0
Florida St,2-0-0,100.0%,16.0,+3.8
N Alabama,2-0-0,100.0%,17.0,+15.0
Tennessee,6-1-0,85.7%,24.6,+6.4
Gard-Webb,5-1-0,83.3%,-3.0,+7.6
Nevada,5-1-0,83.3%,11.5,+5.0
Stanford,5-1-0,83.3%,15.2,+2.1
Florida,5-1-0,83.3%,25.2,+9.7
Northeastrn,4-1-0,80.0%,8.0,+7.1
AR Lit Rock,4-1-0,80.0%,7.8,+10.2
Oregon,4-1-0,80.0%,19.6,+9.2
Memphis,4-1-0,80.0%,5.0,+6.6
Kennesaw St,4-1-0,80.0%,4.6,+6.8
Hsn Christian,4-1-0,80.0%,-11.4,+2.5
Radford,4-1-0,80.0%,-3.2,+4.2
Ohio St,4-1-0,80.0%,13.8,+2.3
E Kentucky,4-1-0,80.0%,-3.0,+10.4
Middle Tenn,4-1-1,80.0%,5.8,+6.0
UC Irvine,4-1-0,80.0%,11.6,+4.8
Michigan St,4-1-0,80.0%,14.8,+2.1
Hofstra,4-1-0,80.0%,4.6,+3.6
Elon,4-1-0,80.0%,-1.0,+3.0
Akron,4-1-0,80.0%,7.8,+4.3
American,4-1-0,80.0%,-3.4,+3.9
VA Tech,3-1-0,75.0%,9.0,+4.5
Illinois,3-1-0,75.0%,25.8,+10.0
Rutgers,3-1-0,75.0%,3.0,+0.1
