Team,Over Record,Over %,Under %,Total +/-
The Citadel,2-0-0,100.0%,0.0%,+8.0
Sam Houston,4-0-0,100.0%,0.0%,+17.3
Miami OH,1-0-0,100.0%,0.0%,+22.0
N Florida,4-0-0,100.0%,0.0%,+22.5
UT Rio Grande,2-0-0,100.0%,0.0%,+23.3
Middle Tenn,5-0-0,100.0%,0.0%,+17.2
American,6-0-0,100.0%,0.0%,+18.8
C Michigan,3-0-0,100.0%,0.0%,+10.0
Montana,2-0-0,100.0%,0.0%,+8.0
Saint Peter's,3-0-0,100.0%,0.0%,+13.5
Incarnate Word,5-0-0,100.0%,0.0%,+8.3
CS Bakersfield,2-0-0,100.0%,0.0%,+11.0
E Kentucky,1-0-0,100.0%,0.0%,+5.5
Holy Cross,2-0-0,100.0%,0.0%,+4.8
Ohio,3-0-0,100.0%,0.0%,+7.7
Indiana St,2-0-0,100.0%,0.0%,+20.5
Howard,7-1-0,87.5%,12.5%,+14.8
Cal Poly,6-1-0,85.7%,14.3%,+5.4
VCU,6-1-0,85.7%,14.3%,+5.1
Arkansas St,6-1-0,85.7%,14.3%,+7.7
Hampton,6-1-0,85.7%,14.3%,+4.3
UMBC,5-1-0,83.3%,16.7%,+6.7
C Arkansas,5-1-0,83.3%,16.7%,+5.7
Northeastern,5-1-0,83.3%,16.7%,+1.5
W Michigan,4-1-0,80.0%,20.0%,+9.4
Tennessee St,4-1-0,80.0%,20.0%,+10.7
Temple,12-3-0,80.0%,20.0%,+7.5
St Thomas,8-2-1,80.0%,20.0%,+12.6
Texas St,4-1-0,80.0%,20.0%,+5.5
California,4-1-0,80.0%,20.0%,+5.5
San Diego,4-1-0,80.0%,20.0%,+9.6
St Francis PA,4-1-0,80.0%,20.0%,+11.2
NC A&T,8-2-0,80.0%,20.0%,+3.4
Winthrop,4-1-0,80.0%,20.0%,+7.3
William & Mary,4-1-0,80.0%,20.0%,+7.1
Jacksonville St,4-1-0,80.0%,20.0%,+14.2
W Illinois,4-1-0,80.0%,20.0%,+8.2
Texas,7-2-0,77.8%,22.2%,+12.8
North Dakota,7-2-0,77.8%,22.2%,+6.8
Iowa St,3-1-0,75.0%,25.0%,+11.0
Florida A&M,3-1-0,75.0%,25.0%,+10.3
Villanova,6-2-0,75.0%,25.0%,+2.0
CS Fullerton,3-1-0,75.0%,25.0%,+3.9
UC Davis,3-1-0,75.0%,25.0%,+6.4
SC Upstate,6-2-0,75.0%,25.0%,+8.9
Delaware St,3-1-0,75.0%,25.0%,+10.3
Oral Roberts,3-1-0,75.0%,25.0%,+7.4
Rhode Island,6-2-0,75.0%,25.0%,+6.9
Lafayette,3-1-0,75.0%,25.0%,+5.6
Hawai'i,3-1-0,75.0%,25.0%,+8.0
Denver,6-2-0,75.0%,25.0%,+8.1
South Dakota,8-3-0,72.7%,27.3%,+5.3
Le Moyne,8-3-0,72.7%,27.3%,+12.2
NJIT,5-2-0,71.4%,28.6%,+1.8
Dayton,5-2-0,71.4%,28.6%,+3.6
Cornell,5-2-0,71.4%,28.6%,+7.3
Oklahoma,5-2-0,71.4%,28.6%,+7.4
SMU,7-3-0,70.0%,30.0%,+3.0
UCF,7-3-0,70.0%,30.0%,+7.3
Syracuse,6-3-1,66.7%,33.3%,+10.7
Lamar,2-1-0,66.7%,33.3%,+2.5
Purdue FW,6-3-0,66.7%,33.3%,+5.7
New Mexico,6-3-0,66.7%,33.3%,+1.4
Virginia Tech,2-1-0,66.7%,33.3%,+2.3
