Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,8-2-0,80.0%,14.4,+6.2
Southern,46-27-0,63.0%,9.1,+3.1
UCSD,35-21-2,62.5%,11.3,+1.6
Tarleton St,32-20-1,61.5%,13.8,+1.6
Utah Valley,67-43-0,60.9%,12.5,+3.0
Utah Tech,35-23-0,60.3%,4.9,+0.8
S Dakota St,104-70-1,59.8%,12.4,+3.0
Bethune,40-27-1,59.7%,4.6,+1.1
Norfolk St,42-29-1,59.2%,9.3,+3.8
NC Central,47-33-2,58.8%,16.4,+2.1
South Dakota,89-63-3,58.6%,10.1,+1.4
Florida A&M,50-36-0,58.1%,2.2,+1.5
Miss Valley St,40-29-0,58.0%,2.2,+1.2
Alabama A&M,51-37-0,58.0%,3.9,+1.7
BYU,220-160-10,57.9%,14.3,+2.0
N Alabama,44-32-1,57.9%,11.1,+1.5
St Thomas,26-19-0,57.8%,14.4,+2.3
S Carolina St,38-28-4,57.6%,5.1,+2.8
Queens,19-14-1,57.6%,9.4,+0.5
Longwood,51-38-2,57.3%,5.1,+1.3
NC Asheville,52-39-0,57.1%,9.3,+1.0
Utah,218-165-11,56.9%,12.3,+1.9
Sam Houston,46-35-2,56.8%,14.0,+1.5
N Florida,57-44-2,56.4%,6.0,+2.0
Michigan St,228-176-4,56.4%,15.4,+1.2
Utah St,204-159-9,56.2%,14.0,+1.8
Ohio,203-159-4,56.1%,9.4,+1.1
Vermont,70-55-3,56.0%,12.0,+1.4
Bradley,208-164-16,55.9%,7.3,+1.9
Iowa St,211-167-9,55.8%,11.4,+1.2
Indiana,243-193-4,55.7%,11.5,+1.2
Houston,200-159-10,55.7%,11.3,+2.0
Villanova,205-165-5,55.4%,11.6,+0.9
Duke,235-190-13,55.3%,20.6,+1.3
Middle Tenn,171-139-5,55.2%,9.3,+0.9
Nebraska,203-166-8,55.0%,7.8,+0.8
Texas A&M-CC,50-41-4,55.0%,9.2,+0.9
Abl Christian,45-37-2,54.9%,13.5,+1.8
Lindenwood,17-14-1,54.8%,7.9,-0.9
Arkansas St,165-136-6,54.8%,8.9,+0.6
Belmont,91-75-6,54.8%,11.8,+1.1
Saint Louis,220-182-5,54.7%,7.4,+0.6
Illinois Chicago,193-160-8,54.7%,4.1,0.0
New Mexico,212-176-10,54.6%,11.8,+0.9
Arkansas,208-173-9,54.6%,12.7,+1.0
UAB,198-165-9,54.6%,11.3,+0.7
Nevada,187-156-7,54.5%,8.9,+0.7
Colgate,61-51-1,54.5%,6.6,+2.0
Southern Miss,165-138-6,54.5%,8.0,+0.5
Hampton,50-42-1,54.4%,5.6,+0.9
Furman,140-118-4,54.3%,9.4,+0.5
Auburn,201-171-9,54.0%,9.7,+1.3
North Carolina,221-188-6,54.0%,14.4,+0.4
Stanford,222-189-8,54.0%,10.9,+0.9
Maryland ES,27-23-3,54.0%,0.5,-0.4
Louisiana Tech,164-140-3,54.0%,11.6,+1.0
Mississippi St,200-171-12,53.9%,9.8,+0.7
C Arkansas,42-36-2,53.9%,2.6,-0.3
Liberty,71-61-4,53.8%,9.7,-0.1
Presbyterian,43-37-3,53.8%,4.7,+0.1
Denver,165-142-6,53.8%,5.0,+0.9
Tulsa,196-169-9,53.7%,8.9,+0.4
Purdue,212-183-10,53.7%,13.9,+1.8
UT Arlington,81-70-4,53.6%,8.5,-0.3
Tennessee,216-187-6,53.6%,12.5,+1.2
Akron,183-159-7,53.5%,12.0,+0.9
NC Wilmington,164-143-7,53.4%,7.3,+0.4
Creighton,214-187-10,53.4%,13.3,+1.0
Gonzaga,198-173-9,53.4%,22.0,+1.5
Clemson,202-177-5,53.3%,9.6,+0.9
LIU,34-30-2,53.1%,5.7,+0.5
San Diego St,197-174-9,53.1%,10.9,+0.5
Weber St,146-129-7,53.1%,12.2,+0.4
Ohio St,232-205-8,53.1%,13.8,+0.9
Colorado,207-183-9,53.1%,9.3,+1.0
Oklahoma,199-176-5,53.1%,12.8,+1.2
Xavier,218-194-10,52.9%,12.9,+1.2
Davidson,158-141-4,52.8%,13.9,+0.4
SE Louisiana,38-34-3,52.8%,7.1,-0.5
Wisconsin,218-196-10,52.7%,13.2,+1.0
Indiana St,181-163-8,52.6%,5.5,+1.0
Michigan,213-192-4,52.6%,9.6,+0.3
Kansas St,194-175-6,52.6%,9.9,+0.9
West Virginia,205-185-3,52.6%,10.6,+0.9
Memphis,224-203-13,52.5%,13.2,+1.0
UTEP,190-173-9,52.3%,8.7,+0.4
Maryland,207-189-10,52.3%,13.7,+0.2
UCLA,231-211-7,52.3%,11.2,+0.5
Virginia,200-183-6,52.2%,11.0,+0.4
Drake,180-165-4,52.2%,7.4,+0.8
Wright St,183-168-7,52.1%,8.5,+0.8
Texas Tech,210-193-4,52.1%,10.5,+0.7
Texas A&M,186-171-5,52.1%,9.2,-0.1
Kansas City,75-69-1,52.1%,5.2,+0.3
Iowa,214-197-10,52.1%,11.3,+0.8
Butler,202-186-11,52.1%,11.4,+1.0
Florida St,196-181-11,52.0%,8.7,+0.3
UTSA,79-73-4,52.0%,5.4,+1.0
Green Bay,175-162-7,51.9%,6.4,+0.2
Georgia Tech,202-187-4,51.9%,7.1,-0.3
Illinois,201-187-14,51.8%,12.8,+1.1
Kansas,217-202-8,51.8%,17.9,+1.2
Penn St,189-176-11,51.8%,5.3,+0.4
High Point,59-55-0,51.8%,9.1,-0.1
G Washington,181-169-5,51.7%,6.5,+0.3
Evansville,184-172-10,51.7%,4.6,+0.4
Lamar,47-44-3,51.7%,8.9,+0.3
Virginia Tech,194-182-4,51.6%,8.3,+0.5
Alcorn St,33-31-0,51.6%,6.1,+1.3
Minnesota,215-202-11,51.6%,8.2,0.0
Wake Forest,199-187-14,51.6%,8.1,+0.8
AR-Pine Bluff,34-32-1,51.5%,0.8,+0.1
UCF,137-129-7,51.5%,7.6,+0.2
UConn,200-189-8,51.4%,14.9,+0.2
Morgan St,38-36-1,51.4%,5.7,+0.3
Charlotte,177-168-7,51.3%,6.0,+0.3
SIU Edward,80-76-1,51.3%,2.1,+0.1
Oregon,222-211-8,51.3%,11.1,+1.0
Austin Peay,142-135-8,51.3%,8.2,+0.5
FGCU,62-59-1,51.2%,7.4,0.0
Oklahoma St,189-180-7,51.2%,11.6,+1.0
Purdue FW,92-88-4,51.1%,10.0,+0.1
Mississippi,195-187-9,51.1%,9.6,-0.3
Mercer,73-70-4,51.1%,7.4,+0.2
Monmouth,74-71-3,51.0%,1.9,+0.3
Washington St,198-190-2,51.0%,4.9,+0.5
Dayton,210-202-6,51.0%,10.5,+0.4
E Washington,134-129-5,51.0%,9.3,+0.7
Towson,134-129-5,51.0%,2.5,-0.2
Alabama,191-184-8,50.9%,11.4,+1.2
Missouri,196-189-15,50.9%,10.8,+0.6
Drexel,142-137-11,50.9%,6.1,+0.1
Robert Morris,60-58-1,50.9%,5.5,-0.2
Grand Canyon,64-62-2,50.8%,12.7,+1.1
Lipscomb,67-65-1,50.8%,8.5,-0.2
Tenn Tech,136-132-9,50.8%,8.2,-0.3
Yale,111-108-3,50.7%,8.9,-0.2
Murray St,151-147-7,50.7%,14.5,+0.7
Saint Mary's,200-195-5,50.6%,12.4,+0.3
Oregon St,196-192-5,50.5%,4.1,-0.1
Montana,145-142-9,50.5%,10.2,+0.1
VCU,201-197-11,50.5%,10.7,+0.5
Little Rock,153-150-12,50.5%,6.4,+0.1
Wagner,52-51-2,50.5%,6.1,-1.2
UL Monroe,108-106-3,50.5%,5.0,+0.4
St Bonaventure,169-166-6,50.5%,5.3,-0.4
Miami OH,177-174-6,50.4%,6.3,-0.2
Toledo,177-174-5,50.4%,8.4,+0.7
