Team,ATS Record,Cover %,MOV,ATS +/-
Florida A&M,52-36-0,59.1%,-3.3,+1.2
Mercyhurst,7-5-1,58.3%,-1.0,+0.9
UCSD,43-31-1,58.1%,7.6,+2.1
Southern,73-53-1,57.9%,3.3,+1.6
S Carolina St,55-40-3,57.9%,-1.0,+1.4
N Alabama,55-40-2,57.9%,2.9,+2.0
SC Upstate,56-41-3,57.7%,-1.4,+0.7
Longwood,75-57-1,56.8%,-0.5,+1.3
Jacksonville St,144-111-8,56.5%,1.6,+1.0
Oakland,159-123-5,56.4%,2.2,+0.1
Villanova,340-267-9,56.0%,7.4,+0.8
St Thomas,38-30-0,55.9%,4.7,+1.1
Yale,192-152-12,55.8%,3.1,+0.9
N Florida,77-62-3,55.4%,-1.0,+0.7
Maryland ES,36-29-2,55.4%,-6.4,-0.9
Kansas City,80-65-2,55.2%,-1.0,+0.3
Louisiana Tech,246-200-11,55.2%,4.5,+0.6
Robert Morris,81-66-0,55.1%,1.7,+0.7
Kennesaw St,54-44-2,55.1%,-2.6,+0.8
Iowa St,253-207-6,55.0%,6.3,+0.9
Omaha,89-73-0,54.9%,-1.5,+0.6
Utah St,312-256-9,54.9%,8.2,+1.6
Towson,156-129-4,54.7%,0.2,+0.9
Indiana St,221-183-6,54.7%,1.5,+1.1
Miami,253-210-11,54.6%,5.0,+0.6
Gardner-Webb,77-64-1,54.6%,1.7,+1.4
Illinois Chicago,196-163-10,54.6%,-0.2,-0.1
Purdue FW,137-114-4,54.6%,1.8,+0.7
Sam Houston,90-75-5,54.6%,3.7,+1.0
NW State,61-51-4,54.5%,-0.2,+1.1
Lipscomb,99-83-1,54.4%,1.5,+1.2
UConn,330-277-10,54.4%,9.6,+0.9
Jackson St,64-54-2,54.2%,1.1,+0.5
NC Wilmington,225-190-15,54.2%,2.2,+0.5
Queens,26-22-0,54.2%,0.8,+0.7
Canisius,152-129-7,54.1%,-1.3,-0.2
Lafayette,61-52-1,54.0%,-0.6,-0.4
Creighton,320-273-13,54.0%,7.1,+0.7
Davidson,261-224-9,53.8%,6.5,+0.5
Houston,262-225-10,53.8%,7.1,+1.2
Xavier,327-281-14,53.8%,6.7,+0.8
Toledo,243-209-6,53.8%,4.5,+0.7
Grambling,67-58-2,53.6%,-1.9,+1.1
Southern Miss,197-171-8,53.5%,2.5,0.0
S Dakota St,167-145-5,53.5%,5.5,+0.9
NC Central,77-67-2,53.5%,6.1,+0.8
Vermont,125-109-6,53.4%,6.8,+0.4
Saint Peter's,157-137-5,53.4%,-0.9,+0.8
Evansville,176-154-10,53.3%,0.4,+0.2
Manhattan,185-162-6,53.3%,0.3,+0.3
Kansas St,234-205-8,53.3%,4.3,+0.7
Oregon,300-263-13,53.3%,5.6,+0.8
Penn St,198-174-11,53.2%,1.2,+0.6
Temple,276-243-9,53.2%,3.3,+0.4
Michigan St,352-310-10,53.2%,8.4,+0.5
Colgate,93-82-1,53.1%,0.8,+1.1
Utah Valley,93-82-1,53.1%,3.0,+0.9
Texas A&M-CC,77-68-4,53.1%,1.9,+0.7
Navy,70-62-1,53.0%,1.6,0.0
LIU,35-31-1,53.0%,-0.5,+1.0
Saint Louis,247-219-3,53.0%,2.3,+0.3
Tulsa,240-213-9,53.0%,4.2,+0.3
N Iowa,241-214-11,53.0%,3.2,+0.2
Wichita St,272-242-15,52.9%,7.0,+0.8
Duke,410-365-17,52.9%,13.8,+0.4
Nevada,248-221-12,52.9%,4.5,+0.5
VCU,305-272-13,52.9%,6.4,+0.8
S Florida,176-157-7,52.9%,0.9,+0.1
Stanford,280-250-12,52.8%,6.2,+0.4
New Mexico,263-235-14,52.8%,6.1,+0.6
Wisconsin,323-289-13,52.8%,7.1,+0.8
South Dakota,105-94-3,52.8%,1.3,-0.7
Mercer,107-96-4,52.7%,0.3,-0.3
Memphis,325-292-15,52.7%,7.8,+0.7
Abl Christian,70-63-2,52.6%,4.4,+0.8
Butler,293-264-17,52.6%,6.0,+1.0
Marquette,277-250-7,52.6%,5.4,+0.4
SE Louisiana,62-56-2,52.5%,-0.3,0.0
Norfolk St,94-85-6,52.5%,1.9,+0.7
N Texas,201-182-13,52.5%,2.3,+0.6
Weber St,219-199-9,52.4%,3.7,+0.3
San Jose St,121-110-3,52.4%,-3.3,+0.2
Santa Clara,220-200-9,52.4%,0.8,+0.2
Mississippi,238-217-8,52.3%,4.4,-0.5
San Diego St,284-259-10,52.3%,6.1,+0.7
Georgia So,172-157-7,52.3%,0.5,+0.1
Kent St,282-258-18,52.2%,4.6,+0.4
UTEP,224-205-8,52.2%,3.2,-0.1
Belmont,166-152-7,52.2%,6.9,+0.2
Grand Canyon,96-88-2,52.2%,7.3,+0.9
UCLA,312-286-10,52.2%,6.9,+0.7
Utah Tech,24-22-1,52.2%,-0.5,-1.1
Utah,253-232-13,52.2%,5.9,+0.5
Merrimack,49-45-2,52.1%,1.9,+1.1
UMBC,74-68-1,52.1%,-0.8,+1.4
Loyola Chi,216-199-9,52.1%,2.6,0.0
Liberty,106-98-4,52.0%,4.4,-0.1
Princeton,215-199-5,51.9%,6.3,+0.8
Hofstra,204-189-10,51.9%,3.8,+0.5
Jacksonville,68-63-2,51.9%,-1.0,-0.1
Middle Tenn,223-207-10,51.9%,3.0,+0.7
Monmouth,102-95-2,51.8%,-0.2,0.0
UCF,162-151-2,51.8%,2.8,+0.1
BYU,289-270-11,51.7%,8.0,+0.8
Gonzaga,385-360-19,51.7%,13.9,+1.0
Tennessee St,144-135-9,51.6%,-1.1,+0.1
Tennessee,292-274-8,51.6%,6.5,+0.5
Furman,182-171-5,51.6%,2.5,+0.3
CS Northridge,151-142-3,51.5%,0.0,+0.1
Florida,304-286-12,51.5%,9.9,+0.8
E Washington,191-180-7,51.5%,1.8,+0.4
Hampton,70-66-0,51.5%,1.6,+1.1
Providence,232-219-9,51.4%,3.2,+0.7
Samford,152-144-6,51.4%,1.5,0.0
Oklahoma,266-252-10,51.4%,6.6,+0.6
E Tennessee St,153-145-5,51.3%,4.3,+0.3
Baylor,234-222-7,51.3%,7.2,+0.8
UL Monroe,97-92-3,51.3%,-1.9,-0.1
The Citadel,99-94-6,51.3%,-1.6,-0.2
Colorado St,220-209-10,51.3%,3.8,+1.0
Coastal Car,81-77-4,51.3%,2.3,-0.4
Buffalo,203-193-6,51.3%,2.4,+0.7
California,222-212-12,51.2%,2.3,-0.3
UCSB,231-221-11,51.1%,3.4,+0.1
Saint Mary's,280-268-13,51.1%,8.4,+0.5
N Illinois,142-136-7,51.1%,-2.8,0.0
Seton Hall,220-211-9,51.0%,2.9,+0.3
Cleveland St,197-189-14,51.0%,1.4,0.0
Long Beach St,198-190-7,51.0%,0.8,+0.3
Texas St,99-95-8,51.0%,1.3,+0.7
E Kentucky,178-171-7,51.0%,1.4,-0.2
Louisville,284-273-18,51.0%,8.8,+0.5
Georgia,206-198-5,51.0%,2.0,+0.3
Denver,155-149-10,51.0%,-0.4,-0.2
St Bonaventure,210-202-7,51.0%,1.5,-0.1
Stetson,54-52-2,50.9%,-3.3,+0.1
Prairie View,56-54-4,50.9%,-1.2,+0.7
Saint Joseph's,225-217-10,50.9%,2.8,+0.5
Virginia,254-245-13,50.9%,6.3,-0.3
Texas A&M,213-206-5,50.8%,5.0,+0.3
Bradley,214-207-8,50.8%,1.6,+0.3
North Carolina,348-337-10,50.8%,9.3,+0.3
Army,65-63-2,50.8%,-2.9,-1.2
Brown,131-127-3,50.8%,-1.7,+0.7
Michigan,264-256-7,50.8%,4.3,+0.4
UT Martin,132-128-8,50.8%,-0.5,-1.1
Ohio St,300-291-8,50.8%,8.2,+0.9
St John's,220-214-12,50.7%,3.3,+0.1
American,74-72-1,50.7%,1.1,+0.6
Akron,268-261-7,50.7%,5.0,+0.6
Bowling Green,198-193-6,50.6%,0.8,-0.3
UC Irvine,236-230-16,50.6%,3.5,+0.2
Stony Brook,80-78-4,50.6%,1.6,-0.6
North Dakota,87-85-2,50.6%,-1.9,+0.7
S Illinois,234-229-17,50.5%,2.1,-0.1
Green Bay,196-192-9,50.5%,0.5,-0.2
St Francis PA,53-52-3,50.5%,-2.1,-1.2
Lamar,61-60-2,50.4%,1.1,+0.5
Rider,184-181-7,50.4%,0.8,+0.3
Drake,206-203-12,50.4%,2.2,+0.5
S Alabama,207-204-8,50.4%,1.7,-0.1
UNLV,229-226-7,50.3%,4.2,-0.1
Clemson,227-224-9,50.3%,5.3,+0.7
Bucknell,79-78-1,50.3%,3.6,+0.3
Portland St,164-162-8,50.3%,2.0,+0.3
Notre Dame,245-242-8,50.3%,5.9,+0.2
UT Arlington,106-105-3,50.2%,2.8,-0.2
Auburn,227-225-7,50.2%,5.4,-0.1
SE Missouri St,133-132-11,50.2%,-0.5,+0.5
N Colorado,136-135-6,50.2%,2.7,+0.4
Wofford,191-190-6,50.1%,2.7,+0.3
Missouri St,221-220-9,50.1%,3.1,+0.1
Richmond,233-232-9,50.1%,1.7,-0.1
W Kentucky,256-256-8,50.0%,4.4,-0.1
Alcorn St,51-51-3,50.0%,0.5,+0.1
Milwaukee,200-200-12,50.0%,1.2,0.0
Incarnate Word,32-32-1,50.0%,-0.4,-0.7
Virginia Tech,204-204-6,50.0%,3.2,0.0
C Connecticut,51-51-2,50.0%,1.2,-0.9
Vanderbilt,228-228-5,50.0%,3.4,+0.3
W Illinois,81-81-1,50.0%,-1.5,-0.5
NJIT,46-46-4,50.0%,-1.6,-1.4
Kentucky,345-346-17,49.9%,9.9,+0.3
Arizona,337-338-13,49.9%,9.3,+0.2
Georgia St,153-154-4,49.8%,3.0,-0.2
Wright St,222-224-12,49.8%,2.5,+0.1
San Francisco,212-214-11,49.8%,2.4,+0.4
Hawai'i,213-215-7,49.8%,2.4,-0.1
W Michigan,195-197-8,49.7%,0.6,0.0
Northwestern,181-183-7,49.7%,1.7,+0.1
Illinois,275-278-16,49.7%,7.0,+0.6
Maryland,268-271-12,49.7%,7.6,+0.1
App State,176-178-8,49.7%,1.5,-0.3
Oregon St,169-171-8,49.7%,1.4,+0.1
Pittsburgh,249-252-14,49.7%,7.2,+0.3
Northeastern,149-151-8,49.7%,0.7,+0.2
Kansas,373-378-10,49.7%,11.2,+0.3
Bryant,66-67-2,49.6%,0.9,+0.5
Arkansas St,184-187-6,49.6%,1.3,+0.1
William & Mary,155-158-8,49.5%,-1.4,-0.4
