Team,ATS Record,Cover %,MOV,ATS +/-
Hofstra,87-54-5,61.7%,2.4,+2.2
Gard-Webb,74-48-2,60.7%,-4.1,+1.6
St Marys,60-40-2,60.0%,7.4,+2.4
Providence,66-45-2,59.5%,-1.8,+1.9
SE Louisiana,70-49-1,58.8%,-7.9,+0.6
Toledo,87-61-1,58.8%,1.6,+1.4
NW State,67-47-3,58.8%,-10.9,+1.0
Wichita St,64-45-3,58.7%,2.9,+0.7
Vanderbilt,66-47-3,58.4%,-5.6,+1.2
S Florida,67-48-5,58.3%,-7.8,+1.1
Baylor,61-44-4,58.1%,0.3,+0.5
Campbell,62-45-3,57.9%,-3.9,+1.6
UC Davis,84-61-1,57.9%,-2.4,+2.2
Virginia,66-48-3,57.9%,2.6,+0.1
Towson,71-53-4,57.3%,0.0,+1.6
Jksnville St,87-65-6,57.2%,-2.9,+1.3
Merrimack,48-36-3,57.1%,-3.5,+1.8
Stetson,65-49-5,57.0%,-9.5,+0.8
Hsn Christian,61-46-1,57.0%,-13.5,+0.1
TX A&M-CC,62-47-1,56.9%,-3.6,+1.7
Temple,67-51-5,56.8%,-3.0,+0.2
Lafayette,68-52-1,56.7%,-6.7,+1.0
Lipscomb,73-56-2,56.6%,-2.1,+2.0
Utah Valley,69-53-2,56.6%,-3.4,+1.7
Kansas St,65-50-1,56.5%,-5.6,+0.3
S Alabama,78-60-4,56.5%,-5.7,-0.1
N Colorado,83-64-5,56.5%,-2.7,+1.9
Stony Brook,70-54-2,56.5%,-3.1,+0.2
Texas A&M,57-44-3,56.4%,-1.6,+1.7
E Washingtn,98-76-2,56.3%,-3.0,+1.4
Seton Hall,67-52-2,56.3%,-2.4,+0.8
Mississippi,67-52-1,56.3%,-3.7,+0.5
Buffalo,77-60-3,56.2%,-1.0,+2.0
Jackson St,77-60-2,56.2%,-8.7,+0.8
St Peters,87-68-1,56.1%,-3.4,+1.1
Elon,83-65-0,56.1%,-6.5,+1.3
Yale,70-55-6,56.0%,1.3,+1.3
Rob Morris,75-59-0,56.0%,-5.9,+0.1
Arizona,61-48-2,56.0%,5.1,+0.4
Santa Clara,61-48-3,56.0%,-4.7,+1.0
USC,63-50-0,55.8%,-1.7,+0.2
GA Tech,68-54-1,55.7%,-6.1,+1.5
Boise St,71-57-2,55.5%,1.0,+1.2
NJIT,67-54-2,55.4%,-7.6,+0.5
Northwestern,62-50-3,55.4%,-5.1,+0.9
Florida A&M,68-55-0,55.3%,-14.2,+0.5
Oakland,90-73-3,55.2%,-3.0,+0.8
Central Conn,69-56-1,55.2%,-10.0,+0.9
North Texas,70-57-4,55.1%,-3.2,+0.8
N Arizona,87-71-3,55.1%,-10.2,-0.2
Chattanooga,84-69-1,54.9%,-1.7,+0.8
F Dickinson,73-60-0,54.9%,-6.9,+0.7
Marquette,62-51-2,54.9%,-1.2,+0.9
Sam Hous St,62-51-3,54.9%,-2.7,+0.7
Colgate,68-56-2,54.8%,-0.5,+1.2
Navy,63-52-1,54.8%,-2.0,+1.2
Cal St Nrdge,81-67-4,54.7%,-7.6,+0.7
Texas,58-48-0,54.7%,-3.5,0.0
Loyola-Chi,64-53-4,54.7%,-0.7,0.0
Mass Lowell,64-53-0,54.7%,-4.3,+0.6
Portland St,79-66-5,54.5%,-4.3,+0.6
Georgetown,61-51-1,54.5%,-6.0,+1.6
Bucknell,69-58-2,54.3%,-3.8,+0.6
UCSB,76-64-3,54.3%,-0.4,+0.7
Morehead St,89-75-5,54.3%,-4.6,+0.6
Maryland BC,64-54-2,54.2%,-4.6,+1.9
Tulane,58-49-3,54.2%,-6.8,+1.2
Maine,71-60-1,54.2%,-12.3,-0.5
Furman,78-66-3,54.2%,1.1,+1.1
Lehigh,65-55-0,54.2%,-4.2,+0.6
Davidson,67-57-1,54.0%,0.4,+0.6
Albany,61-52-4,54.0%,-2.2,+0.8
NC Central,56-48-2,53.9%,-5.5,-0.2
Georgia,63-54-1,53.9%,-7.3,-0.6
Mercyhurst,7-6-1,53.9%,-13.9,-0.4
IPFW,85-73-1,53.8%,-3.0,+0.4
Marist,78-67-3,53.8%,-5.5,+0.7
James Mad,71-61-2,53.8%,-1.8,+1.1
Loyola Mymt,65-56-6,53.7%,-6.5,+0.4
St. Thomas,29-25-2,53.7%,-3.6,+0.6
Notre Dame,59-51-4,53.6%,-2.9,+0.9
NC-Grnsboro,76-66-1,53.5%,0.3,+1.9
Miami,61-53-1,53.5%,-2.3,+0.6
S Carolina,61-53-1,53.5%,-4.7,+0.4
