Team,Over Record,Over %,Under %,Total +/-
Denver,206-152-6,57.5%,42.5%,+3.1
San Antonio,229-179-7,56.1%,43.9%,+2.4
Minnesota,237-192-6,55.2%,44.8%,+2.0
Indiana,225-186-7,54.7%,45.3%,+2.0
Atlanta,241-206-6,53.9%,46.1%,+2.1
Philadelphia,223-191-3,53.9%,46.1%,+1.2
Okla City,197-171-6,53.5%,46.5%,+1.3
Washington,257-226-4,53.2%,46.8%,+0.8
Milwaukee,182-162-5,52.9%,47.1%,+0.4
Houston,214-192-9,52.7%,47.3%,+1.8
Boston,174-160-3,52.1%,47.9%,-0.1
New Orleans,236-217-4,52.1%,47.9%,+0.8
Cleveland,206-191-2,51.9%,48.1%,+0.4
Sacramento,228-212-7,51.8%,48.2%,+1.1
Portland,227-213-5,51.6%,48.4%,+0.9
Toronto,199-187-0,51.6%,48.5%,+0.1
LA Lakers,223-212-3,51.3%,48.7%,-0.2
Utah,205-195-5,51.3%,48.8%,+1.3
Miami,205-200-3,50.6%,49.4%,-0.6
LA Clippers,177-174-6,50.4%,49.6%,+1.7
Brooklyn,233-238-6,49.5%,50.5%,0.0
Dallas,211-218-5,49.2%,50.8%,+0.7
Phoenix,218-232-5,48.4%,51.6%,+0.2
Chicago,215-229-5,48.4%,51.6%,0.0
Detroit,237-257-6,48.0%,52.0%,+0.2
Charlotte,220-248-4,47.0%,53.0%,-0.1
Golden State,153-180-2,46.0%,54.1%,-0.4
Orlando,220-261-4,45.7%,54.3%,-1.1
New York,207-247-4,45.6%,54.4%,-0.7
Memphis,192-236-3,44.9%,55.1%,-1.0
