Rank,Hotness Score,Matchup,Time,Location
1,84.8,#8 New York  at  #3 Cleveland,7:00 PM,Rocket Arena
2,74.0,#20 Atlanta  at  #14 Dallas,8:30 PM,American Airlines Center
3,73.2,#17 Miami  at  #2 Boston,7:30 PM,TD Garden
4,71.5,#15 Detroit  at  #1 Okla City,9:30 PM,Paycom Center
5,70.1,#21 San Antonio  at  #7 Denver,9:00 PM,Ball Arena
6,57.0,#26 New Orleans  at  #9 LA Clippers,10:30 PM,Intuit Dome
7,53.8,#28 Utah  at  #5 Houston,8:00 PM,Toyota Center
8,50.9,#29 Charlotte  at  #12 Indiana,7:00 PM,Gainbridge Fieldhouse
9,49.3,#16 Sacramento  at  #30 Washington,7:00 PM,Capital One Arena
