Team,ATS Record,Cover %,MOV,ATS +/-
Mercyhurst,8-2-0,80.0%,11.6,+6.2
Southern,45-24-0,65.2%,13.6,+3.6
Michigan St,97-59-1,62.2%,15.5,+1.8
UCSD,34-21-2,61.8%,11.2,+1.4
Bethune,40-25-1,61.5%,9.1,+1.3
Tarleton St,31-20-1,60.8%,13.9,+1.6
Nevada,88-57-3,60.7%,11.7,+1.9
Utah Tech,35-23-0,60.3%,4.9,+0.8
NC Central,41-27-2,60.3%,18.9,+1.8
Arkansas St,74-49-2,60.2%,7.5,+1.2
Houston,90-60-6,60.0%,20.2,+3.9
Utah Valley,56-38-0,59.6%,12.5,+3.2
Alabama A&M,50-34-0,59.5%,1.2,+1.9
Bradley,82-56-6,59.4%,9.3,+2.8
Indiana,103-71-0,59.2%,11.3,+0.9
BYU,87-60-6,59.2%,14.2,+1.8
St Thomas,26-18-0,59.1%,14.5,+2.7
South Dakota,65-45-2,59.1%,10.6,+1.4
Indiana St,72-50-6,59.0%,8.3,+1.9
Utah St,79-55-2,59.0%,14.7,+2.4
S Dakota St,67-47-1,58.8%,15.8,+2.8
Furman,68-48-2,58.6%,15.6,+1.8
Norfolk St,38-27-1,58.5%,16.9,+3.7
S Carolina St,38-27-4,58.5%,5.9,+2.8
Virginia Tech,90-64-0,58.4%,11.8,+1.8
Longwood,50-36-2,58.1%,7.0,+1.2
Sam Houston,43-31-2,58.1%,14.8,+1.6
Louisiana Tech,73-53-1,57.9%,14.0,+0.8
N Alabama,44-32-1,57.9%,11.2,+1.5
NC Asheville,48-35-0,57.8%,12.1,+1.2
Florida A&M,41-30-0,57.8%,2.9,+1.5
Miss Valley St,38-28-0,57.6%,-5.8,+1.0
Southern Miss,65-48-2,57.5%,5.4,+2.0
Liberty,65-48-4,57.5%,17.0,+0.7
N Florida,51-38-2,57.3%,10.3,+2.0
Belmont,71-53-6,57.3%,13.2,+1.1
Clemson,88-66-3,57.1%,11.0,+1.7
Hampton,49-37-1,57.0%,6.8,+1.4
Rutgers,90-68-4,57.0%,7.0,+1.0
Ohio,78-59-2,56.9%,10.5,+1.1
UT Arlington,66-50-3,56.9%,10.1,+0.5
UC Irvine,62-47-4,56.9%,15.6,+1.4
UTSA,67-51-4,56.8%,6.3,+1.9
Auburn,84-64-4,56.8%,13.3,+2.2
Middle Tenn,72-55-0,56.7%,9.0,+1.3
Utah,89-69-6,56.3%,12.5,+2.3
Iowa,90-70-5,56.3%,13.0,+1.5
Charlotte,77-60-3,56.2%,3.8,+1.2
Texas A&M-CC,47-37-2,56.0%,10.7,+1.1
Tulsa,80-63-5,55.9%,6.3,+1.0
Creighton,90-71-3,55.9%,14.5,+2.2
Colgate,57-45-1,55.9%,11.2,+2.2
Queens,19-15-1,55.9%,9.0,+0.4
Lamar,43-34-3,55.8%,9.7,+1.1
St Bonaventure,74-59-1,55.6%,9.0,+1.0
Florida St,84-67-4,55.6%,10.2,+1.2
Cornell,50-40-1,55.6%,7.9,+1.6
Abl Christian,45-36-2,55.6%,14.2,+1.8
Yale,46-37-3,55.4%,16.0,+1.6
Colorado,87-70-5,55.4%,10.5,+1.8
San Diego St,77-62-5,55.4%,14.3,+1.1
Purdue,83-67-4,55.3%,17.8,+2.8
UAB,79-64-4,55.2%,13.5,+0.4
Penn,59-48-1,55.1%,6.0,+0.5
New Mexico,76-62-4,55.1%,10.3,+1.3
Kansas City,49-40-1,55.1%,10.3,+1.1
Mississippi St,85-70-2,54.8%,10.1,+1.1
Lindenwood,17-14-1,54.8%,6.5,-0.9
Oregon,91-75-1,54.8%,13.1,+1.6
N Iowa,69-57-4,54.8%,8.7,-0.4
Nebraska,87-72-2,54.7%,6.1,+0.3
VCU,88-73-4,54.7%,12.4,+1.3
C Arkansas,42-35-2,54.6%,3.6,-0.2
North Carolina,81-68-3,54.4%,13.7,+0.2
Villanova,76-64-1,54.3%,13.6,+0.6
Iowa St,83-70-2,54.3%,12.2,+1.1
Arkansas,90-76-2,54.2%,11.8,+1.1
Drake,72-61-1,54.1%,11.6,+1.6
Saint Louis,85-72-2,54.1%,7.0,+0.4
Oregon St,85-72-1,54.1%,4.7,+1.0
Vermont,59-50-3,54.1%,15.3,+1.0
Tennessee St,59-50-2,54.1%,8.3,+0.2
Murray St,66-56-1,54.1%,14.4,+0.6
S Alabama,73-62-0,54.1%,8.5,+1.6
Maryland ES,27-23-3,54.0%,5.4,-0.4
Tenn Tech,61-52-6,54.0%,4.7,+0.1
Stanford,83-71-2,53.9%,7.4,+1.1
UCF,83-71-3,53.9%,7.2,+1.1
Drexel,63-54-3,53.9%,5.9,+1.2
Monmouth,64-55-2,53.8%,4.6,+0.6
Boise St,72-62-3,53.7%,14.1,+1.9
UT Martin,59-51-0,53.6%,7.3,-0.3
Texas Tech,89-77-2,53.6%,15.4,+1.7
Tennessee,84-73-3,53.5%,14.8,+1.6
UCLA,85-74-4,53.5%,12.9,+1.0
Duke,86-75-3,53.4%,18.5,+0.4
Gonzaga,78-68-4,53.4%,25.6,+1.6
E Washington,57-50-2,53.3%,12.2,+1.8
Presbyterian,41-36-3,53.3%,5.3,0.0
William & Mary,58-51-3,53.2%,7.4,-0.1
Saint Mary's,85-75-3,53.1%,16.0,+1.6
Akron,68-60-1,53.1%,13.5,+1.5
LIU,34-30-2,53.1%,5.7,+0.5
Austin Peay,60-53-3,53.1%,9.6,+1.1
UConn,78-69-5,53.1%,13.7,+0.5
High Point,55-49-0,52.9%,9.4,0.0
Towson,58-52-3,52.7%,9.1,+0.7
Penn St,79-71-1,52.7%,8.0,+0.5
G Washington,79-71-1,52.7%,4.2,+0.5
Robert Morris,51-46-1,52.6%,4.2,0.0
S Illinois,72-65-2,52.6%,6.8,+0.2
Marshall,75-68-3,52.5%,8.3,+0.5
Syracuse,86-78-4,52.4%,8.2,+0.5
VMI,54-49-0,52.4%,5.6,+0.5
Alcorn St,33-30-0,52.4%,9.7,+1.5
Jacksonville,44-40-2,52.4%,9.0,+1.3
Dartmouth,45-41-4,52.3%,6.0,+1.9
SE Missouri St,58-53-1,52.3%,3.2,+0.2
Morehead St,59-54-2,52.2%,10.8,-0.5
Georgia Tech,85-78-1,52.2%,4.6,-0.1
SE Louisiana,37-34-3,52.1%,7.6,-0.6
Minnesota,87-80-4,52.1%,5.4,+0.1
Florida Atlantic,62-57-2,52.1%,10.1,+1.9
Grand Canyon,63-58-2,52.1%,14.2,+1.4
Alabama,77-71-2,52.0%,11.4,+2.1
Manhattan,64-59-3,52.0%,0.5,-0.4
South Carolina,80-74-0,52.0%,6.4,0.0
Evansville,67-62-2,51.9%,3.7,+1.0
N Texas,69-64-2,51.9%,10.7,+0.7
Miami OH,69-64-3,51.9%,7.1,+0.2
Illinois Chicago,73-68-2,51.8%,3.5,-0.1
Virginia,78-73-4,51.7%,12.5,-0.3
West Virginia,82-77-1,51.6%,11.4,+1.1
Cleveland St,67-63-5,51.5%,5.4,+0.4
San Jose St,69-65-2,51.5%,-1.3,-0.1
USC,87-82-0,51.5%,10.2,+0.5
NW State,38-36-2,51.4%,2.8,+1.2
Baylor,78-74-2,51.3%,16.0,+1.2
Montana,59-56-5,51.3%,12.7,+0.7
C Michigan,60-57-3,51.3%,7.3,+0.1
Michigan,80-76-2,51.3%,11.6,+0.4
St John's,81-77-5,51.3%,7.9,+0.3
E Michigan,61-58-1,51.3%,5.8,-0.2
UL Monroe,62-59-2,51.2%,6.5,+1.6
Marquette,87-83-1,51.2%,11.2,+0.7
Ohio St,88-84-2,51.2%,11.5,+0.2
W Kentucky,67-64-6,51.2%,8.6,-0.4
Toledo,70-67-0,51.1%,11.3,+0.5
Wright St,70-67-3,51.1%,11.8,+1.5
Bryant,49-47-1,51.0%,7.1,+0.6
Wake Forest,76-73-5,51.0%,6.3,+0.8
Oral Roberts,51-49-2,51.0%,10.8,+1.3
Illinois,78-75-7,51.0%,11.8,+1.1
Omaha,54-52-0,50.9%,5.1,+0.4
