Team,ATS Record,Cover %,MOV,ATS +/-
Memphis,479-426-19,52.9%,1.2,+0.7
Okla City,525-478-14,52.3%,2.7,+0.2
San Antonio,606-566-21,51.7%,4.4,+0.2
Cleveland,508-482-22,51.3%,2.8,+0.2
Utah,474-455-22,51.0%,1.7,+0.2
Portland,440-423-18,51.0%,-0.1,+0.3
New York,380-367-9,50.9%,-0.6,+0.1
Brooklyn,403-393-14,50.6%,-1.2,-0.6
Orlando,400-393-17,50.4%,-0.1,-0.3
Denver,530-524-25,50.3%,2.1,-0.2
Houston,504-499-13,50.3%,2.6,+0.1
Toronto,450-447-16,50.2%,1.4,+0.3
Boston,566-565-30,50.0%,3.8,+0.3
New Orleans,403-406-11,49.8%,-0.4,-0.1
Golden State,516-525-26,49.6%,3.0,-0.6
Detroit,405-414-22,49.5%,0.8,-0.2
LA Clippers,473-488-15,49.2%,2.0,-0.1
Charlotte,310-321-11,49.1%,-2.1,+0.1
Phoenix,464-482-16,49.1%,1.9,-0.5
Miami,541-564-25,49.0%,2.0,-0.5
Philadelphia,408-430-18,48.7%,0.3,-0.5
Dallas,521-552-19,48.6%,1.9,-0.7
Chicago,430-460-14,48.3%,-0.3,-0.7
Indiana,458-492-19,48.2%,0.5,-0.5
Atlanta,414-447-8,48.1%,-0.6,-0.6
Milwaukee,431-481-20,47.3%,0.9,-1.1
LA Lakers,465-534-16,46.6%,1.8,-0.5
Washington,344-396-12,46.5%,-2.0,-0.7
Sacramento,337-396-18,46.0%,-2.1,-1.4
Minnesota,328-399-17,45.1%,-0.7,-0.9
