Team,ATS Record,Cover %,MOV,ATS +/-
New Haven,3-0-0,100.0%,2.0,+14.5
Presbyterian,35-22-2,61.4%,-4.1,+1.2
UCSD,41-26-1,61.2%,6.0,+1.9
Yale,171-116-7,59.6%,3.2,+1.9
Le Moyne,16-11-0,59.3%,2.8,+2.0
Abl Christian,45-31-1,59.2%,3.6,+0.7
Nevada,144-103-7,58.3%,4.8,+1.4
Vermont,60-43-2,58.3%,4.7,+1.6
SE Louisiana,50-37-1,57.5%,-2.2,-0.1
N Alabama,39-29-1,57.4%,-0.2,+1.1
N Florida,53-40-1,57.0%,-3.5,+1.2
Milwaukee,153-116-9,56.9%,0.8,+1.5
Jackson St,58-44-2,56.9%,-2.1,+0.4
NW State,50-38-3,56.8%,-2.1,-0.3
Wisconsin,142-108-7,56.8%,9.2,+1.5
LIU,38-29-1,56.7%,-2.5,+0.9
Gardner-Webb,43-33-1,56.6%,-0.9,+1.4
NC Central,52-40-1,56.5%,2.0,+2.1
Florida A&M,66-51-0,56.4%,-6.6,+1.1
Utah Valley,71-55-0,56.4%,3.4,+1.9
Lehigh,40-31-1,56.3%,-0.2,+0.3
S Dakota St,104-81-3,56.2%,3.5,+0.8
Chattanooga,123-96-2,56.2%,5.1,+1.2
Norfolk St,60-47-3,56.1%,-0.2,+1.6
Sam Houston,51-40-3,56.0%,5.1,+1.0
Hampton,49-39-1,55.7%,0.8,+0.5
Princeton,152-122-5,55.5%,5.7,+0.9
Canisius,127-102-9,55.5%,-1.7,+0.5
UCF,82-66-2,55.4%,4.0,+0.1
Miami,123-99-3,55.4%,7.2,+0.7
Monmouth,74-60-2,55.2%,-2.1,+1.1
Villanova,134-109-2,55.1%,9.5,+0.7
Houston,113-92-5,55.1%,7.9,+1.6
St Francis PA,54-44-1,55.1%,-4.1,+1.4
Bucknell,38-31-1,55.1%,1.0,+1.9
Navy,34-28-0,54.8%,-1.3,+0.8
New Mexico,131-108-8,54.8%,7.0,+0.2
Colgate,40-33-3,54.8%,-0.2,+1.4
Marquette,126-104-3,54.8%,8.2,+0.7
UT Arlington,91-76-3,54.5%,1.7,+1.1
Iowa St,116-97-5,54.5%,10.0,+1.1
Duke,129-108-3,54.4%,17.6,+1.0
Saint Peter's,123-103-3,54.4%,-2.8,+0.4
Dayton,124-104-6,54.4%,7.5,+1.6
Grand Canyon,69-58-2,54.3%,5.8,+0.2
Utah St,153-129-2,54.3%,9.9,+1.8
Stony Brook,52-44-1,54.2%,-0.5,+0.3
Texas A&M-CC,46-39-4,54.1%,4.0,-0.2
Oregon St,175-149-5,54.0%,-0.4,+0.1
Louisiana Tech,176-150-7,54.0%,4.6,+0.6
E Tennessee St,82-70-5,54.0%,4.0,+0.9
Siena,125-107-6,53.9%,1.0,+0.9
George Mason,99-85-5,53.8%,3.4,+1.0
Xavier,128-110-12,53.8%,8.5,+0.8
Robert Morris,57-49-0,53.8%,0.8,+0.4
Creighton,115-99-4,53.7%,9.2,+0.4
Coastal Car,67-58-3,53.6%,2.1,+0.5
Illinois Chicago,142-123-4,53.6%,-0.5,+0.6
Maryland ES,45-39-4,53.6%,-9.0,0.0
Delaware,113-98-2,53.6%,0.5,+0.7
Drake,98-85-2,53.6%,3.4,+0.9
Stanford,169-147-6,53.5%,7.6,+0.8
Lamar,47-41-2,53.4%,1.9,+1.0
S Carolina St,55-48-3,53.4%,-3.4,+0.2
Indiana,137-120-5,53.3%,6.0,+0.5
Morehead St,130-114-8,53.3%,0.8,+0.7
Santa Clara,173-152-8,53.2%,1.8,+0.2
Air Force,108-95-4,53.2%,-0.5,-0.3
Binghamton,42-37-1,53.2%,-4.6,+0.7
Wake Forest,110-97-4,53.1%,5.7,+1.5
Wofford,119-105-3,53.1%,0.9,+0.5
UC Irvine,173-153-14,53.1%,3.2,-0.1
FGCU,52-46-0,53.1%,0.6,+1.3
Tenn Tech,135-120-4,52.9%,0.3,-0.3
Seton Hall,126-112-6,52.9%,4.3,+0.6
Kentucky,117-104-7,52.9%,12.1,+0.3
Sacred Heart,46-41-1,52.9%,-2.5,+0.5
Temple,121-108-8,52.8%,2.6,-0.1
E Kentucky,121-108-4,52.8%,0.1,+0.8
Charleston,133-119-6,52.8%,6.6,+0.9
Butler,143-128-7,52.8%,6.6,+0.8
UConn,135-121-3,52.7%,11.5,+0.4
Tulsa,126-113-6,52.7%,5.0,+0.5
Clemson,119-107-1,52.7%,7.1,+0.9
Towson,100-90-5,52.6%,-1.4,+0.9
Furman,102-92-1,52.6%,3.2,+0.1
Vanderbilt,102-92-3,52.6%,6.9,-0.1
N Arizona,154-139-5,52.6%,-0.8,-0.5
