Team,Over Record,Over %,Under %,Total +/-
Akron,8-0-0,100.0%,0.0%,+14.1
Radford,6-0-0,100.0%,0.0%,+11.0
North Dakota,8-0-0,100.0%,0.0%,+15.2
Cornell,5-0-2,100.0%,0.0%,+22.3
South Dakota,9-0-0,100.0%,0.0%,+12.8
TN State,7-1-0,87.5%,12.5%,+12.8
Siena,7-1-0,87.5%,12.5%,+14.9
Miami (OH),7-1-0,87.5%,12.5%,+12.1
N Florida,7-1-0,87.5%,12.5%,+16.5
U Penn,7-1-0,87.5%,12.5%,+9.3
SE Missouri,7-1-0,87.5%,12.5%,+7.6
Le Moyne,7-1-0,87.5%,12.5%,+16.9
E Michigan,6-1-0,85.7%,14.3%,+25.0
Howard,5-1-0,83.3%,16.7%,+20.6
Dartmouth,5-1-0,83.3%,16.7%,+7.7
S Methodist,10-2-0,83.3%,16.7%,+8.4
W Georgia,5-1-0,83.3%,16.7%,+3.8
Norfolk St,4-1-0,80.0%,20.0%,+12.0
Sam Hous St,4-1-0,80.0%,20.0%,+1.4
Wash State,8-2-0,80.0%,20.0%,+13.4
Col Charlestn,8-2-0,80.0%,20.0%,+10.6
Alab A&M,8-2-0,80.0%,20.0%,+8.0
Belmont,8-2-0,80.0%,20.0%,+10.8
North Texas,7-2-0,77.8%,22.2%,+3.9
N Dakota St,7-2-0,77.8%,22.2%,+6.1
CS Bakersfld,7-2-0,77.8%,22.2%,+7.2
SE Louisiana,3-1-0,75.0%,25.0%,+4.9
Niagara,6-2-0,75.0%,25.0%,+7.9
Delaware,6-2-0,75.0%,25.0%,+8.1
Central Ark,6-2-0,75.0%,25.0%,+5.4
California,9-3-0,75.0%,25.0%,+10.2
Jackson St,3-1-0,75.0%,25.0%,+18.1
Temple,6-2-0,75.0%,25.0%,+6.9
Stetson,6-2-0,75.0%,25.0%,+7.6
Prairie View,3-1-0,75.0%,25.0%,+1.4
Gard-Webb,6-2-0,75.0%,25.0%,+1.1
Navy,6-2-0,75.0%,25.0%,+5.4
IPFW,6-2-0,75.0%,25.0%,+6.1
Vermont,6-2-0,75.0%,25.0%,+0.1
Troy,8-3-0,72.7%,27.3%,+4.2
Purdue,8-3-0,72.7%,27.3%,+4.3
McNeese St,5-2-1,71.4%,28.6%,+3.2
Harvard,5-2-0,71.4%,28.6%,-1.9
UTSA,5-2-0,71.4%,28.6%,+0.2
USC,10-4-0,71.4%,28.6%,+4.4
NC Central,5-2-0,71.4%,28.6%,+11.8
N Colorado,5-2-0,71.4%,28.6%,+14.5
Manhattan,5-2-0,71.4%,28.6%,+10.6
TN Tech,5-2-0,71.4%,28.6%,+6.6
Ohio,5-2-1,71.4%,28.6%,+4.4
