Team,ATS Record,Cover %,MOV,ATS +/-
Boston,199-166-6,54.5%,2.2,+1.6
Memphis,211-179-2,54.1%,-1.9,+0.4
Portland,198-168-7,54.1%,-1.1,+1.4
New Orleans,197-172-7,53.4%,-3.2,+0.6
Golden State,192-176-8,52.2%,-0.1,+0.7
Toronto,188-173-7,52.1%,-1.7,+0.8
Dallas,182-169-7,51.9%,0.3,+0.3
Okla City,179-170-7,51.3%,-1.6,0.0
Chicago,199-191-6,51.0%,-1.0,+0.2
Phoenix,186-179-4,51.0%,-1.3,-0.2
Miami,174-169-13,50.7%,-0.6,-0.4
Orlando,184-180-7,50.6%,-3.3,-0.4
San Antonio,178-176-9,50.3%,2.0,+0.3
Charlotte,191-190-6,50.1%,-5.0,+0.1
LA Lakers,171-176-3,49.3%,-2.1,-0.7
LA Clippers,193-200-5,49.1%,-0.6,+0.4
Minnesota,180-187-9,49.1%,-3.4,0.0
Detroit,191-199-8,49.0%,-2.9,-0.6
New York,177-186-7,48.8%,-3.6,-0.2
Milwaukee,194-204-7,48.7%,-1.3,-0.2
Sacramento,181-191-10,48.7%,-5.6,-1.1
Atlanta,196-207-6,48.6%,-2.3,-0.5
Washington,187-204-4,47.8%,-4.2,-0.3
Philadelphia,183-201-5,47.7%,-3.4,0.0
Utah,176-197-9,47.2%,-1.6,-0.5
Denver,171-192-7,47.1%,-1.6,-0.9
Houston,174-200-6,46.5%,-0.9,-0.4
Cleveland,179-208-10,46.3%,-2.6,-1.3
Indiana,177-216-6,45.0%,-2.1,-1.0
Brooklyn,172-212-5,44.8%,-5.5,-1.6
