Rank,Hotness Score,Matchup,Time,Location
1,81.4,#13 Miami  at  #14 LA Clippers,10:30 PM,Intuit Dome
2,80.4,#6 LA Lakers  at  #18 Portland,10:00 PM,Moda Center
3,71.7,#9 Detroit  at  #21 Memphis,8:00 PM,FedExForum
4,64.5,#12 Milwaukee  at  #24 Indiana,7:00 PM,Gainbridge Fieldhouse
5,63.1,#22 Sacramento  at  #3 Denver,9:00 PM,Ball Arena
6,49.1,#23 Dallas  at  #2 Houston,8:00 PM,Toyota Center
7,49.0,#28 Utah  at  #16 Boston,7:30 PM,TD Garden
8,46.8,#10 Minnesota  at  #30 Brooklyn,7:00 PM,Barclays Center
9,43.6,#29 Washington  at  #5 New York,7:30 PM,Madison Square Garden
