Team,Over Record,Over %,Under %,Total +/-
Minnesota,101-78-2,56.4%,43.6%,+2.9
Denver,120-100-0,54.6%,45.5%,+1.9
New Orleans,106-92-3,53.5%,46.5%,+0.6
San Antonio,101-90-3,52.9%,47.1%,+1.7
Phoenix,97-87-2,52.7%,47.3%,+2.0
Toronto,107-96-1,52.7%,47.3%,+1.5
Memphis,98-88-3,52.7%,47.3%,+0.5
Charlotte,90-83-1,52.0%,48.0%,+0.7
Philadelphia,108-100-3,51.9%,48.1%,+1.3
Brooklyn,101-95-1,51.5%,48.5%,+1.0
Boston,115-109-4,51.3%,48.7%,+1.1
Orlando,94-91-2,50.8%,49.2%,-0.7
Washington,94-91-1,50.8%,49.2%,+1.0
Dallas,99-96-3,50.8%,49.2%,+0.1
LA Clippers,110-107-3,50.7%,49.3%,+0.9
Golden State,103-101-3,50.5%,49.5%,+0.1
Atlanta,99-98-1,50.3%,49.8%,+0.8
LA Lakers,107-108-2,49.8%,50.2%,-0.1
Indiana,94-95-3,49.7%,50.3%,+1.1
Miami,94-95-1,49.7%,50.3%,-0.5
Houston,92-95-1,49.2%,50.8%,+0.8
Cleveland,96-100-3,49.0%,51.0%,-0.2
Portland,95-105-5,47.5%,52.5%,-0.7
Okla City,98-109-5,47.3%,52.7%,-0.4
Chicago,80-89-2,47.3%,52.7%,-0.4
Sacramento,94-107-1,46.8%,53.2%,-1.2
Utah,92-105-4,46.7%,53.3%,+0.3
Milwaukee,94-108-0,46.5%,53.5%,-1.2
Detroit,85-104-6,45.0%,55.0%,+0.2
New York,83-102-1,44.9%,55.1%,-1.5
