Team,ATS Record,Cover %,MOV,ATS +/-
Boston,153-110-5,58.2%,-1.9,+2.9
Okla City,210-179-10,54.0%,-5.7,+0.4
Miami,227-200-7,53.2%,-3.9,+1.5
Brooklyn,296-272-12,52.1%,-6.1,+0.7
Denver,188-174-8,51.9%,-4.2,+1.3
Sacramento,272-253-16,51.8%,-5.9,+0.3
Indiana,232-216-10,51.8%,-4.1,+1.2
Utah,211-197-7,51.7%,-5.7,+0.6
Toronto,198-185-10,51.7%,-4.5,+0.8
Dallas,240-226-9,51.5%,-4.5,+1.1
Golden State,124-122-2,50.4%,-5.3,-0.1
New Orleans,254-251-9,50.3%,-4.9,+1.0
Philadelphia,233-237-10,49.6%,-7.1,+0.2
Memphis,235-240-6,49.5%,-5.6,+0.5
Atlanta,243-250-3,49.3%,-5.3,+0.4
Minnesota,241-248-8,49.3%,-5.5,+0.6
LA Clippers,159-164-1,49.2%,-4.7,+0.4
Detroit,289-298-21,49.2%,-6.5,+0.5
San Antonio,215-223-8,49.1%,-6.6,-0.3
Orlando,305-318-11,49.0%,-6.7,-0.2
Chicago,265-277-10,48.9%,-5.7,+0.2
LA Lakers,249-262-6,48.7%,-6.2,+0.6
Washington,266-282-12,48.5%,-6.9,-0.1
Houston,199-216-8,48.0%,-6.6,-0.1
New York,266-290-11,47.8%,-6.4,+0.1
Portland,237-260-10,47.7%,-7.1,-0.5
Charlotte,265-291-18,47.7%,-7.2,-0.5
Phoenix,224-249-5,47.4%,-7.5,-0.7
Cleveland,179-202-6,47.0%,-6.9,-0.3
Milwaukee,140-164-4,46.1%,-5.5,-0.6
