Team,ATS Record,Cover %,MOV,ATS +/-
Toledo,33-10-1,76.7%,5.3,+4.5
Dartmouth,14-6-1,70.0%,-1.5,+3.0
South Carolina,34-17-2,66.7%,9.7,+3.1
Penn St,30-17-1,63.8%,7.6,+3.0
Boston U,14-8-0,63.6%,0.8,+4.2
W Georgia,7-4-0,63.6%,-6.4,+1.8
Purdue,37-23-0,61.7%,11.5,+3.1
VCU,53-33-2,61.6%,6.8,+1.9
Nebraska,27-17-0,61.4%,8.2,+3.9
Utah Valley,38-24-0,61.3%,5.5,+2.0
Sam Houston,28-18-1,60.9%,5.1,+2.1
Robert Morris,46-30-0,60.5%,0.7,+0.8
Merrimack,35-23-2,60.3%,3.0,+2.9
Maine,18-12-0,60.0%,-0.5,+2.3
Tarleton St,21-14-0,60.0%,2.8,+1.3
St Thomas,21-14-2,60.0%,4.3,+1.8
South Dakota,55-37-1,59.8%,1.6,+1.6
Vanderbilt,34-23-0,59.7%,9.8,+1.3
Hou Christian,28-19-1,59.6%,-3.6,+2.3
SC Upstate,22-15-0,59.5%,-1.6,-0.4
Texas A&M-CC,35-24-1,59.3%,-0.1,+0.3
Binghamton,16-11-0,59.3%,-5.2,+0.8
Portland St,108-76-9,58.7%,1.3,+1.7
Mississippi St,27-19-4,58.7%,12.5,+2.9
C Arkansas,27-19-2,58.7%,-5.2,+1.5
Ball St,24-17-2,58.5%,4.4,+0.9
NJIT,24-17-2,58.5%,-4.6,+1.2
Norfolk St,49-35-0,58.3%,4.2,+1.2
Seton Hall,49-35-1,58.3%,5.0,+0.8
Alcorn St,50-36-3,58.1%,-3.1,+0.9
Nicholls,25-18-0,58.1%,-2.3,+1.7
Florida,43-31-2,58.1%,13.3,+1.3
Bradley,26-19-2,57.8%,1.8,+1.4
Hampton,45-33-0,57.7%,2.2,+2.1
Lipscomb,42-31-1,57.5%,0.6,+1.3
Miss Valley St,52-39-0,57.1%,-6.1,+0.7
Missouri,40-30-3,57.1%,6.2,+1.6
West Virginia,57-43-1,57.0%,3.9,+1.0
N Kentucky,41-31-1,56.9%,2.4,+0.4
Ohio St,33-25-1,56.9%,11.6,+1.4
Stetson,33-25-1,56.9%,-2.6,+1.4
Butler,87-66-5,56.9%,8.2,+1.9
Southern,46-35-1,56.8%,1.1,+2.5
UMass Lowell,21-16-1,56.8%,-0.7,-0.4
George Mason,64-49-5,56.6%,6.1,+1.9
Rutgers,30-23-2,56.6%,5.7,+0.8
S Dakota St,60-46-1,56.6%,5.6,+1.5
Florida A&M,43-33-0,56.6%,-6.2,+0.6
Santa Clara,122-94-3,56.5%,0.4,+1.2
UCSD,22-17-0,56.4%,4.5,+1.9
Arkansas St,124-96-6,56.4%,1.9,+1.1
Lamar,31-24-2,56.4%,-1.6,+2.0
California,110-86-3,56.1%,1.9,+0.5
Loyola MD,60-47-2,56.1%,-4.5,+0.5
SMU,57-45-1,55.9%,5.7,+0.9
Samford,92-73-2,55.8%,2.5,+0.8
Lafayette,15-12-0,55.6%,-1.9,-3.0
St John's,35-28-4,55.6%,5.0,+1.8
Brown,20-16-1,55.6%,-1.3,+0.2
Mercyhurst,5-4-0,55.6%,6.0,+2.5
Fordham,21-17-1,55.3%,-3.4,+1.2
Wichita St,37-30-2,55.2%,5.0,+1.7
Liberty,32-26-2,55.2%,2.4,+0.1
App State,103-84-9,55.1%,2.9,+0.3
Middle Tenn,109-89-1,55.1%,3.4,+1.1
North Carolina,66-54-6,55.0%,9.9,+0.5
G Washington,22-18-0,55.0%,1.8,-1.0
Mercer,34-28-0,54.8%,1.4,+0.9
Towson,74-61-3,54.8%,-1.0,+0.6
Akron,40-33-2,54.8%,6.4,+1.9
Saint Peter's,92-76-3,54.8%,-1.7,+1.3
Memphis,46-38-3,54.8%,8.2,+0.8
Baylor,46-38-3,54.8%,8.5,+1.8
Miami OH,35-29-2,54.7%,4.0,+1.0
F Dickinson,41-34-1,54.7%,-1.9,+1.5
Campbell,24-20-1,54.6%,-3.9,+1.0
Cornell,24-20-1,54.6%,0.4,+1.4
Oklahoma,49-41-2,54.4%,3.0,+0.6
Wofford,86-72-2,54.4%,4.7,+1.4
