Team,ATS Record,Cover %,MOV,ATS +/-
Philadelphia,293-247-11,54.3%,0.7,+0.7
Boston,322-280-11,53.5%,4.7,+0.7
Utah,284-253-8,52.9%,2.1,+0.7
Dallas,293-261-13,52.9%,1.3,+0.5
Memphis,282-253-8,52.7%,0.2,+0.6
Okla City,287-260-8,52.5%,1.9,+0.4
New York,277-253-11,52.3%,-1.2,+0.7
LA Clippers,285-268-4,51.5%,3.3,+0.5
San Antonio,277-262-9,51.4%,0.8,0.0
Indiana,281-270-12,51.0%,0.6,+0.2
Orlando,267-259-9,50.8%,-2.9,+0.1
Phoenix,280-272-5,50.7%,-0.2,+0.1
Sacramento,247-244-14,50.3%,-1.2,-0.3
Brooklyn,263-262-10,50.1%,-0.9,+0.6
Denver,283-282-13,50.1%,2.0,-0.2
Toronto,285-284-8,50.1%,2.7,+0.3
Golden State,276-281-11,49.6%,5.0,-0.1
Charlotte,246-255-13,49.1%,-2.4,-0.2
Atlanta,268-278-4,49.1%,-0.9,-0.3
New Orleans,254-264-10,49.0%,-0.4,+0.2
Houston,275-287-10,48.9%,0.5,-0.4
Milwaukee,265-284-11,48.3%,2.9,-0.9
Detroit,236-253-16,48.3%,-3.4,-0.5
Miami,278-301-14,48.0%,0.5,-0.5
Washington,247-271-15,47.7%,-2.0,-0.3
Chicago,247-274-7,47.4%,-2.1,-1.0
Cleveland,253-284-14,47.1%,1.5,-0.1
Portland,255-287-10,47.1%,-2.5,-1.2
LA Lakers,262-298-11,46.8%,-1.4,-0.4
Minnesota,252-288-8,46.7%,-0.8,-0.3
