Rank,Hotness Score,Matchup,Time,Location
1,99.1,#16 UCLA  vs.  #5 Gonzaga,4:00 PM,Intuit Dome
2,96.3,#32 Mississippi  at  #49 Memphis,2:00 PM,FedExForum
3,95.7,#40 Utah St  at  #47 San Diego St,6:00 PM,Viejas Arena
4,90.1,#62 New Mexico  at  #93 Colorado St,3:00 PM,Moby Arena
5,82.2,#55 Nevada  at  #161 Wyoming,4:00 PM,Arena-Auditorium
6,80.3,#164 Loyola Mymt  at  #65 San Francisco,10:00 PM,War Memorial at the Sobrato Center
7,76.2,#59 Boise St  at  #200 San Jose St,5:00 PM,Provident Credit Union Event Center
8,73.5,#223 Abl Christian  at  #31 Texas A&M,4:00 PM,Reed Arena
9,72.9,#204 Pepperdine  at  #81 Santa Clara,7:00 PM,Leavey Center
10,72.2,#233 Delaware  at  #23 St Johns,6:00 PM,Carnesecca Arena
11,70.5,#234 E Kentucky  at  #51 Louisville,12:00 PM,KFC Yum! Center
12,68.4,#240 Mt St Marys  at  #73 Geo Mason,2:00 PM,EagleBank Arena
13,63.6,#252 Bucknell  at  #100 Syracuse,2:00 PM,JMA Wireless Dome
14,63.4,#199 Marshall  at  #173 Elon,7:00 PM,Schar Center
15,58.6,#298 Pacific  at  #60 St Marys,8:00 PM,University Credit Union Pavilion
16,57.7,#182 Fla Gulf Cst  at  #231 Richmond,6:00 PM,Robins Center
17,57.2,#283 Fresno St  at  #107 UNLV,10:00 PM,Thomas & Mack Center
18,55.3,#302 Loyola-MD  at  #95 DePaul,2:00 PM,Wintrust Arena
19,53.9,#313 Delaware St  at  #86 St Josephs,1:00 PM,Michael J. Hagan Arena
20,50.9,#82 Wash State  at  #330 Portland,8:00 PM,Chiles Center
20,50.9,#287 Fairfield  at  #153 Columbia,4:00 PM,Schiller Court in Francis S. Levien Gymnasium
22,50.4,#314 E Michigan  at  #118 Davidson,2:00 PM,McKillop Court at John M. Belk Arena
23,49.8,#102 Grd Canyon  vs.  #327 San Diego,6:30 PM,Intuit Dome
24,49.5,#360 Maryland ES  at  #9 Maryland,12:00 PM,Xfinity Center
25,47.1,#346 New Orleans  at  #88 McNeese St,5:00 PM,Legacy Center
26,46.0,#215 Mercer  at  #272 Georgia St,2:00 PM,Georgia State Convocation Center
27,45.0,#241 Howard  at  #249 Hampton,4:00 PM,Hampton Convocation Center
28,44.5,#362 Coppin St  at  #77 Georgetown,12:00 PM,Capital One Arena
29,43.6,#317 F Dickinson  at  #169 Boston Col,4:00 PM,Conte Forum
30,42.7,#331 Jackson St  at  #156 Cal Baptist,8:00 PM,Dale E. and Sarah Ann Fowler Events Center
31,42.1,#357 Alab A&M  at  #114 GA Tech,2:00 PM,McCamish Pavilion
32,30.7,#254 NC Central  at  #321 NC A&T,2:00 PM,Corbett Sports Center
33,--,William Woods  at  #150 Saint Louis,8:00 PM,Chaifetz Arena
33,--,La Sierra University  at  #166 Cal St Nrdge,9:00 PM,Premier America Credit Union Arena
33,--,Northern New Mexico  at  #144 TX El Paso,9:00 PM,Don Haskins Center
33,--,Mount Marty  at  #300 Neb Omaha,8:00 PM,Baxter Arena
33,--,Columbia International  at  #288 Charl South,1:00 PM,Buccaneer Field House
33,--,Occidental  at  #83 UCSD,7:00 PM,LionTree Arena
33,--,Westcliff  at  #140 UCSB,7:00 PM,The Thunderdome
33,--,Blackburn  at  #336 E Illinois,3:00 PM,Groniger Arena
33,--,Spartanburg Methodist  at  #128 NC-Wilmgton,2:00 PM,Trask Coliseum
33,--,Cal Maritime  at  #232 UC Davis,7:00 PM,University Credit Union Center
33,--,College of Biblical Studies  at  #312 TX Southern,7:00 PM,H&PE Arena
33,--,University of the Southwest  at  #197 N Mex State,6:00 PM,Pan American Center
33,--,Webber  at  #175 S Florida,3:00 PM,Yuengling Center
33,--,Kentucky Christian  at  #146 Wofford,2:00 PM,Jerry Richardson Indoor Stadium
33,--,Nobel University  at  #306 CS Fullerton,5:00 PM,Titan Gym
33,--,Southwestern Christian  at  #243 Tulsa,5:00 PM,Reynolds Center
33,--,Virginia-Lynchburg  at  #139 NC-Grnsboro,4:00 PM,Michael B. Fleming Gymnasium
33,--,Bethesda University  at  #145 Utah Valley,4:00 PM,UCCU Center
33,--,Virginia Wesleyan  at  #324 Old Dominion,4:00 PM,Chartway Arena at the Ted Constant Convocation Cen
33,--,Dallas University  at  #160 Sam Hous St,3:30 PM,Bernard G. Johnson Coliseum
33,--,Alice Lloyd  at  #297 Morehead St,12:00 PM,Ellis T. Johnson Arena
