Team,ATS Record,Cover %,MOV,ATS +/-
Portland,10-1-1,90.9%,1.9,+8.4
San Antonio,13-6-0,68.4%,1.6,+5.7
Detroit,10-5-1,66.7%,2.6,+4.9
Toronto,13-7-0,65.0%,-4.9,+2.9
LA Clippers,11-7-0,61.1%,3.4,+2.2
Orlando,9-6-0,60.0%,-4.0,-0.4
Brooklyn,10-7-0,58.8%,-6.8,+0.4
Memphis,11-8-0,57.9%,3.3,+3.4
LA Lakers,9-7-0,56.3%,-3.1,-2.7
Cleveland,7-6-0,53.9%,5.7,0.0
Okla City,7-6-1,53.9%,8.6,+1.7
Minnesota,8-7-0,53.3%,1.2,-0.8
Philadelphia,8-7-0,53.3%,-8.3,-0.1
Miami,8-8-0,50.0%,1.3,+0.3
Washington,7-7-1,50.0%,-15.2,-2.8
Denver,11-12-0,47.8%,4.9,+1.2
Utah,10-11-0,47.6%,-9.6,0.0
Houston,9-10-1,47.4%,0.9,-1.0
Dallas,7-9-0,43.8%,-1.1,+0.7
Boston,8-11-0,42.1%,5.5,-3.6
Chicago,4-6-1,40.0%,-5.4,+1.3
Indiana,8-12-1,40.0%,-0.5,-1.5
New Orleans,4-6-0,40.0%,-10.4,-5.0
Atlanta,6-10-0,37.5%,-3.8,-1.5
Charlotte,5-9-0,35.7%,-12.6,-4.8
Golden State,6-12-2,33.3%,-1.7,-2.9
Milwaukee,7-15-0,31.8%,-1.9,-2.6
New York,4-13-0,23.5%,-3.9,-7.6
Sacramento,4-14-0,22.2%,-8.9,-9.6
Phoenix,3-15-1,16.7%,-8.7,-8.6
