Team,ATS Record,Cover %,MOV,ATS +/-
UCSD,6-0-0,100.0%,8.5,+13.2
Drake,6-0-0,100.0%,8.3,+11.8
Liberty,4-0-0,100.0%,7.3,+10.3
Saint Mary's,3-0-0,100.0%,6.7,+11.0
Utah St,5-0-0,100.0%,3.6,+7.7
Grand Canyon,2-0-0,100.0%,1.0,+4.8
St John's,2-0-1,100.0%,1.3,+3.8
McNeese,2-0-0,100.0%,-5.5,+8.0
Creighton,6-0-1,100.0%,-0.9,+5.6
Houston,1-0-0,100.0%,6.0,+7.0
Duke,1-0-0,100.0%,14.0,+15.5
Illinois St,12-2-0,85.7%,-0.1,+5.4
Robert Morris,11-2-0,84.6%,-1.1,+5.2
C Connecticut,5-1-0,83.3%,-3.0,+7.3
Louisville,5-1-0,83.3%,8.7,+13.5
Arkansas St,4-1-1,80.0%,0.7,+8.3
NC Wilmington,4-1-0,80.0%,0.8,+8.1
Michigan St,4-1-1,80.0%,4.5,+8.8
Alabama,4-1-0,80.0%,3.4,+5.4
Drexel,11-3-0,78.6%,-0.6,+4.3
Norfolk St,7-2-0,77.8%,-5.2,+8.2
Manhattan,13-4-0,76.5%,-0.6,+5.4
Tennessee,3-1-0,75.0%,-0.5,+3.1
Nicholls,9-3-2,75.0%,-5.1,+4.7
Wisconsin,6-2-0,75.0%,2.0,+6.6
SE Louisiana,12-4-1,75.0%,-2.1,+5.0
Michigan,3-1-0,75.0%,-0.5,+2.3
Bucknell,9-3-1,75.0%,-7.8,+2.7
Chattanooga,6-2-0,75.0%,-2.0,+6.0
Kentucky,6-2-0,75.0%,-0.5,+6.1
Iona,9-3-0,75.0%,-6.1,-1.0
Dartmouth,11-4-0,73.3%,-0.6,+8.2
C Michigan,8-3-1,72.7%,-9.7,+2.2
San Jose St,13-5-0,72.2%,-8.8,+0.9
F Dickinson,13-5-0,72.2%,-9.3,+3.3
California,10-4-0,71.4%,-8.9,+0.5
SE Missouri St,10-4-0,71.4%,0.0,+8.3
Louisiana Tech,5-2-1,71.4%,-0.8,+3.4
Oregon,5-2-0,71.4%,-3.4,+2.6
S Alabama,5-2-0,71.4%,-4.7,+3.4
UC Riverside,10-4-0,71.4%,-7.5,+1.0
Memphis,5-2-0,71.4%,-0.3,+4.1
Marist,5-2-0,71.4%,0.1,+3.7
Rice,10-4-1,71.4%,-1.2,+4.9
Siena,12-5-0,70.6%,-3.8,+2.8
Florida A&M,14-6-0,70.0%,-13.7,+1.1
Elon,7-3-0,70.0%,-2.0,+5.1
Omaha,14-6-0,70.0%,-3.9,+4.4
Hou Christian,16-7-0,69.6%,-6.6,+3.8
Binghamton,15-7-0,68.2%,-5.1,+2.3
VMI,14-7-0,66.7%,-9.2,+1.9
Yale,2-1-1,66.7%,-4.5,+1.1
Toledo,6-3-0,66.7%,-6.6,+1.8
N Dakota St,6-3-0,66.7%,-0.9,+6.8
Loyola Chi,6-3-0,66.7%,-5.8,-1.6
Auburn,2-1-0,66.7%,2.7,+6.2
Missouri St,12-6-1,66.7%,-3.8,+2.3
Jacksonville St,10-5-0,66.7%,-1.3,+3.5
Grambling,8-4-0,66.7%,-11.7,+2.0
Mt St Mary's,10-5-0,66.7%,-4.7,+3.1
Dayton,4-2-0,66.7%,1.2,+6.4
Hofstra,8-4-1,66.7%,-0.7,+5.4
NC Greensboro,6-3-0,66.7%,-4.7,+1.2
Vermont,6-3-0,66.7%,-4.4,+0.6
