Rank,Hotness Score,Matchup,Time,Location
1,90.2,#1 Okla City  at  #4 Memphis,9:30 PM,FedExForum
2,84.4,#10 Dallas  at  #13 Milwaukee,8:00 PM,Fiserv Forum
3,83.3,#14 Sacramento  at  #5 Denver,9:00 PM,Ball Arena
4,81.5,#16 Detroit  at  #12 LA Clippers,10:30 PM,Intuit Dome
5,68.7,#17 Miami  at  #2 Cleveland,7:00 PM,Rocket Arena
6,66.1,#23 Portland  at  #3 Boston,7:00 PM,TD Garden
7,56.7,#6 Minnesota  at  #29 Charlotte,7:00 PM,Spectrum Center
8,46.2,#27 Utah  at  #30 Washington,7:00 PM,Capital One Arena
