Team,Over Record,Over %,Under %,Total +/-
Queens,29-11-0,72.5%,27.5%,+8.0
Le Moyne,17-7-0,70.8%,29.2%,+6.7
Wofford,80-40-2,66.7%,33.3%,+6.7
UL Monroe,82-44-3,65.1%,34.9%,+4.9
SE Louisiana,50-27-0,64.9%,35.1%,+4.3
Mercyhurst,9-5-0,64.3%,35.7%,+5.1
McNeese,53-30-2,63.9%,36.1%,+3.5
Hou Christian,50-29-1,63.3%,36.7%,+9.7
Omaha,67-39-3,63.2%,36.8%,+5.7
Oakland,80-47-0,63.0%,37.0%,+6.1
UCSD,38-23-0,62.3%,37.7%,+5.3
Milwaukee,84-52-0,61.8%,38.2%,+4.4
CS Bakersfield,56-35-0,61.5%,38.5%,+4.0
Radford,57-36-1,61.3%,38.7%,+2.4
Loyola Mymt,91-58-3,61.1%,38.9%,+2.6
Florida St,97-62-4,61.0%,39.0%,+3.7
New Orleans,48-31-1,60.8%,39.2%,+3.9
Gardner-Webb,49-32-1,60.5%,39.5%,+2.2
N Colorado,70-46-2,60.3%,39.7%,+4.3
Texas So,50-33-2,60.2%,39.8%,+5.0
Loyola MD,53-35-1,60.2%,39.8%,+2.6
Iowa,103-68-3,60.2%,39.8%,+4.7
Boston U,68-45-2,60.2%,39.8%,+5.5
Wyoming,90-60-2,60.0%,40.0%,+4.0
Denver,72-48-1,60.0%,40.0%,+3.9
Lindenwood,21-14-1,60.0%,40.0%,+4.8
Kent St,82-55-2,59.9%,40.2%,+5.5
F Dickinson,55-37-3,59.8%,40.2%,+5.3
E Illinois,71-48-2,59.7%,40.3%,+4.0
Colorado St,87-59-2,59.6%,40.4%,+4.5
Rice,82-56-0,59.4%,40.6%,+3.3
N Dakota St,66-46-2,58.9%,41.1%,+4.1
W Georgia,10-7-0,58.8%,41.2%,+3.9
SE Missouri St,67-47-2,58.8%,41.2%,+3.1
North Dakota,67-47-2,58.8%,41.2%,+2.0
Howard,47-33-1,58.8%,41.3%,+5.0
E Washington,65-46-0,58.6%,41.4%,+5.7
Idaho St,62-44-1,58.5%,41.5%,+3.8
Yale,52-37-0,58.4%,41.6%,+4.9
W Illinois,66-47-0,58.4%,41.6%,+2.2
Wake Forest,94-67-2,58.4%,41.6%,+1.7
S Carolina St,42-30-0,58.3%,41.7%,+3.9
Auburn,91-65-1,58.3%,41.7%,+3.3
Towson,68-49-0,58.1%,41.9%,+2.6
Lafayette,58-42-2,58.0%,42.0%,+1.9
Purdue,92-67-2,57.9%,42.1%,+2.9
Air Force,85-62-1,57.8%,42.2%,+2.8
Wisconsin,97-72-3,57.4%,42.6%,+1.6
Norfolk St,39-29-0,57.4%,42.7%,+3.4
Bethune,39-29-0,57.4%,42.7%,+3.8
Temple,80-60-1,57.1%,42.9%,+3.4
N Arizona,64-48-3,57.1%,42.9%,+1.6
South Dakota,66-50-1,56.9%,43.1%,+3.5
Xavier,100-76-4,56.8%,43.2%,+1.6
E Tennessee St,76-58-1,56.7%,43.3%,+2.2
Utah Valley,55-42-1,56.7%,43.3%,+3.2
Oral Roberts,60-46-0,56.6%,43.4%,+2.0
Niagara,69-53-2,56.6%,43.4%,+3.9
S Utah,67-52-0,56.3%,43.7%,+2.2
Lipscomb,68-53-1,56.2%,43.8%,+3.6
Montana St,68-53-0,56.2%,43.8%,+1.5
Colgate,59-46-1,56.2%,43.8%,+0.5
Florida Intl,74-58-3,56.1%,43.9%,+2.7
California,99-78-4,55.9%,44.1%,+1.5
Elon,67-53-0,55.8%,44.2%,+3.8
Youngstown St,73-58-1,55.7%,44.3%,+4.2
St Bonaventure,78-62-0,55.7%,44.3%,+3.5
Montana,69-55-2,55.7%,44.4%,+1.2
Belmont,75-60-1,55.6%,44.4%,+0.9
Purdue FW,70-56-3,55.6%,44.4%,+2.5
N Florida,51-41-1,55.4%,44.6%,+2.7
Presbyterian,46-37-0,55.4%,44.6%,+4.3
N Texas,77-62-2,55.4%,44.6%,+1.3
Samford,67-54-1,55.4%,44.6%,+4.5
Tulane,78-63-3,55.3%,44.7%,+2.6
Georgia St,68-55-0,55.3%,44.7%,+2.8
E Texas A&M,21-17-0,55.3%,44.7%,+4.6
Drake,77-63-0,55.0%,45.0%,+3.7
Miami,88-72-2,55.0%,45.0%,+2.2
Winthrop,55-45-3,55.0%,45.0%,+2.9
Weber St,62-51-5,54.9%,45.1%,+1.7
