Team,ATS Record,Cover %,MOV,ATS +/-
Okla City,5-1-0,83.3%,19.3,+8.0
Phoenix,8-2-0,80.0%,6.9,+6.7
Detroit,6-2-0,75.0%,6.5,+3.1
LA Lakers,5-2-0,71.4%,3.9,+4.9
San Antonio,5-2-2,71.4%,11.3,+8.4
Denver,5-2-0,71.4%,12.4,+5.1
Miami,7-3-0,70.0%,7.1,+9.8
Brooklyn,5-3-1,62.5%,-7.4,+2.7
New York,6-4-0,60.0%,5.6,+1.4
Milwaukee,7-5-0,58.3%,0.9,+0.3
Toronto,8-6-0,57.1%,6.0,+3.8
Houston,5-4-0,55.6%,6.8,+1.8
Charlotte,5-4-0,55.6%,-3.6,+0.5
Boston,5-5-0,50.0%,7.6,+3.5
Philadelphia,3-3-0,50.0%,1.3,+3.5
New Orleans,5-5-1,50.0%,-9.1,-2.4
Indiana,3-3-0,50.0%,-8.5,-4.5
Utah,3-3-0,50.0%,-9.2,-2.0
Chicago,5-6-0,45.5%,-7.8,-7.0
Portland,5-6-0,45.5%,-4.9,-2.1
Dallas,5-7-0,41.7%,-5.8,-4.0
Minnesota,2-3-0,40.0%,9.4,+4.3
Orlando,3-5-0,37.5%,0.0,-3.1
Golden State,3-5-0,37.5%,-5.3,-6.9
Atlanta,4-7-0,36.4%,-1.5,-2.3
Cleveland,5-9-0,35.7%,4.6,-0.9
LA Clippers,2-5-0,28.6%,-1.1,-6.5
Washington,2-7-0,22.2%,-16.9,-5.7
Memphis,2-9-0,18.2%,-10.6,-7.5
Sacramento,0-6-0,0.0%,-13.5,-10.8
