Team,ATS Record,Cover %,MOV,ATS +/-
Boston,210-159-4,56.9%,4.2,+1.4
Miami,241-194-11,55.4%,1.6,+1.4
Dallas,248-203-12,55.0%,0.9,+1.7
Indiana,238-199-11,54.5%,1.1,+1.6
Milwaukee,201-181-6,52.6%,2.5,+0.5
Golden State,178-161-6,52.5%,3.9,+1.0
Sacramento,250-229-16,52.2%,-2.1,+0.1
San Antonio,226-207-11,52.2%,-0.9,+0.7
Denver,208-191-8,52.1%,2.1,+1.2
Detroit,275-256-13,51.8%,-3.4,+0.8
Philadelphia,241-227-10,51.5%,-2.9,+0.3
Chicago,246-233-6,51.4%,-1.7,+0.6
LA Clippers,194-187-2,50.9%,2.2,+0.2
Okla City,200-194-10,50.8%,-0.4,+0.2
Memphis,226-221-6,50.6%,-1.3,+0.3
Toronto,208-204-6,50.5%,0.4,+0.2
Phoenix,246-242-5,50.4%,-3.3,-0.5
New York,252-252-8,50.0%,-2.7,+0.7
Orlando,260-262-11,49.8%,-3.9,0.0
New Orleans,241-243-7,49.8%,-1.5,+0.5
LA Lakers,239-243-10,49.6%,-3.0,-0.3
Brooklyn,249-257-11,49.2%,-3.3,+0.3
Utah,213-222-9,49.0%,-0.9,-0.3
Atlanta,228-245-4,48.2%,-1.9,-0.6
Minnesota,234-254-4,48.0%,-1.6,+0.4
Charlotte,238-265-13,47.3%,-4.1,-0.7
Portland,223-249-4,47.3%,-3.0,-0.8
Houston,205-229-8,47.2%,-1.9,-0.3
Washington,239-268-13,47.1%,-3.8,-0.5
Cleveland,184-231-11,44.3%,-1.8,-1.4
