Team,Over Record,Over %,Under %,Total +/-
Cleveland,26-12-0,68.4%,31.6%,+5.4
Memphis,25-12-0,67.6%,32.4%,+3.3
Philadelphia,24-12-2,66.7%,33.3%,+4.2
Dallas,25-13-1,65.8%,34.2%,+5.9
Phoenix,23-14-0,62.2%,37.8%,+4.0
Houston,22-14-0,61.1%,38.9%,+3.7
Atlanta,22-14-1,61.1%,38.9%,+3.4
New Orleans,22-15-0,59.5%,40.5%,+2.7
Utah,21-15-0,58.3%,41.7%,+5.1
San Antonio,20-16-0,55.6%,44.4%,-2.0
Detroit,20-16-2,55.6%,44.4%,+2.9
Denver,21-17-0,55.3%,44.7%,+3.4
LA Lakers,20-17-0,54.1%,46.0%,+0.1
Chicago,20-17-0,54.1%,46.0%,+3.4
Indiana,20-17-2,54.1%,46.0%,-1.5
New York,19-17-1,52.8%,47.2%,+1.4
Minnesota,18-18-0,50.0%,50.0%,-1.0
LA Clippers,18-19-1,48.7%,51.4%,+2.0
Washington,18-19-0,48.7%,51.4%,-3.3
Golden State,18-19-0,48.7%,51.4%,-1.3
Okla City,17-18-1,48.6%,51.4%,-2.0
Sacramento,17-19-0,47.2%,52.8%,+1.2
Milwaukee,16-20-0,44.4%,55.6%,-2.4
Miami,16-20-0,44.4%,55.6%,-1.3
Portland,16-20-1,44.4%,55.6%,-3.0
Toronto,16-21-0,43.2%,56.8%,-3.4
Charlotte,16-21-0,43.2%,56.8%,-2.0
Orlando,16-21-0,43.2%,56.8%,-2.4
Brooklyn,16-23-0,41.0%,59.0%,+0.3
Boston,15-23-0,39.5%,60.5%,-3.8
