Team,Over Record,Over %,Under %,Total +/-
Cleveland,29-16-0,64.4%,35.6%,+2.7
Denver,25-14-0,64.1%,35.9%,+4.3
New York,24-14-0,63.2%,36.8%,+3.8
Philadelphia,25-15-2,62.5%,37.5%,+3.3
Indiana,23-14-2,62.2%,37.8%,+1.2
San Antonio,24-16-0,60.0%,40.0%,+4.2
Miami,27-18-0,60.0%,40.0%,+1.3
Utah,27-18-0,60.0%,40.0%,+3.4
Okla City,27-19-0,58.7%,41.3%,-1.0
Washington,22-16-0,57.9%,42.1%,+2.1
Portland,26-19-0,57.8%,42.2%,+0.8
LA Clippers,21-16-2,56.8%,43.2%,+1.6
New Orleans,30-23-0,56.6%,43.4%,+1.5
Detroit,23-19-0,54.8%,45.2%,+3.0
Dallas,25-21-1,54.4%,45.7%,+0.4
Memphis,22-19-0,53.7%,46.3%,+3.6
LA Lakers,21-19-0,52.5%,47.5%,-1.3
Minnesota,22-20-0,52.4%,47.6%,+1.4
Sacramento,18-17-1,51.4%,48.6%,+0.9
Toronto,20-19-0,51.3%,48.7%,-1.5
Boston,19-19-0,50.0%,50.0%,-2.6
Phoenix,22-22-0,50.0%,50.0%,+1.1
Milwaukee,17-17-0,50.0%,50.0%,+0.7
Houston,19-19-2,50.0%,50.0%,-4.0
Golden State,17-17-0,50.0%,50.0%,-1.9
Atlanta,17-18-1,48.6%,51.4%,-2.0
Brooklyn,18-20-0,47.4%,52.6%,-1.1
Chicago,21-24-1,46.7%,53.3%,-0.3
Orlando,17-28-0,37.8%,62.2%,-3.7
Charlotte,16-32-0,33.3%,66.7%,-5.9
