2024-04-15,NBA,New Orleans,False,7.9,False,5.856175
2024-04-15,NBA,Golden State,False,1.88,False,5.36005
2024-04-15,MLB,Cleveland,True,13.8,True,4.6782
2024-04-15,MLB,Minnesota,False,10.533333333333331,False,5.9986
2024-04-15,MLB,Colorado,True,5.466666666666666,True,4.87395
2024-04-15,MLB,Texas,False,3.733333333333333,True,4.771575
2024-04-15,MLB,LA Angels,True,12.2,False,5.6215
2024-04-15,MLB,Toronto,True,3.0,True,3.0291749999999995
2024-04-15,MLB,Pittsburgh,False,13.666666666666666,False,5.47255
2024-04-15,MLB,San Diego,True,2.0,False,5.643775
2024-04-15,MLB,Kansas City,True,5.2,True,4.852225
2024-04-15,MLB,Atlanta,True,2.333333333333333,False,6.178599999999999
2024-04-15,MLB,St. Louis,True,4.666666666666667,True,5.186125
2024-04-15,MLB,Chi Cubs,True,2.8666666666666663,True,4.400325
2024-04-15,MLB,Cincinnati,False,14.2,False,5.55355
2024-04-15,MLB,Washington,True,5.533333333333333,True,6.405175
2024-04-16,NBA,New Orleans,False,5.6,True,5.856175
2024-04-16,NBA,Golden State,False,1.88,True,5.36005
2024-04-16,MLB,Detroit,True,1.1999999999999995,True,5.3168500000000005
2024-04-16,MLB,Minnesota,False,5.266666666666666,True,6.27535
2024-04-16,MLB,Colorado,False,2.4666666666666663,True,5.555350000000001
2024-04-16,MLB,Miami,True,1.4666666666666668,True,6.974425
2024-04-16,MLB,LA Angels,True,7.666666666666666,False,5.907475
2024-04-16,MLB,Toronto,True,8.333333333333332,False,3.83815
2024-04-16,MLB,Cleveland,True,0.5999999999999999,False,5.27365
2024-04-16,MLB,Pittsburgh,False,8.200000000000001,True,5.77135
2024-04-16,MLB,Chi Sox,False,0.0,False,4.507075
2024-04-16,MLB,Milwaukee,False,2.0,True,6.072625
2024-04-16,MLB,Houston,False,2.4,True,5.7646
2024-04-16,MLB,Chi Cubs,True,4.266666666666667,False,5.116375
2024-04-16,MLB,Oakland,True,2.4,True,4.898575
2024-04-16,MLB,Cincinnati,False,7.999999999999999,True,5.890375000000001
2024-04-16,MLB,Washington,False,0.9333333333333332,True,5.626574999999999
2024-04-17,NBA,Philadelphia,False,1.6000000000000003,False,5.093425
2024-04-17,NBA,Chicago,True,2.8666666666666667,False,5.631399999999999
2024-04-17,MLB,Miami,False,2.1333333333333333,False,7.122025
2024-04-17,MLB,Baltimore,True,10.533333333333337,False,6.505975
2024-04-17,MLB,Pittsburgh,False,7.866666666666665,False,5.491
2024-04-17,MLB,Texas,True,6.933333333333334,False,3.9654
2024-04-17,MLB,Milwaukee,True,2.0,True,5.3928
2024-04-17,MLB,Houston,True,2.2,False,4.42845
2024-04-17,MLB,Chi Sox,False,0.0,True,3.507075
2024-04-17,MLB,Chi Sox,True,0.0,True,3.507075
2024-04-17,MLB,Toronto,False,8.399999999999999,False,4.320774999999999
2024-04-17,MLB,Washington,True,0.5999999999999999,False,6.253074999999999
2024-04-17,MLB,Oakland,True,2.6,False,4.658725
2024-04-17,MLB,Chi Cubs,True,4.4,True,5.419675
2024-04-17,MLB,Cincinnati,False,7.666666666666666,True,5.519349999999999
2024-04-17,MLB,Colorado,True,2.0,False,5.2822
2024-04-17,MLB,LA Angels,True,7.533333333333333,True,6.150925000000001
2024-04-17,MLB,Cleveland,False,9.8,True,5.6683
2024-04-18,NBA,Chicago,False,1.8666666666666667,False,5.724774999999999
2024-04-18,NBA,New Orleans,False,0.3999999999999999,False,5.008825
2024-04-18,MLB,LA Angels,True,12.6,False,6.3559
2024-04-18,MLB,Texas,True,3.1333333333333333,False,5.3371
2024-04-18,MLB,Cleveland,False,5.199999999999999,False,5.33755
2024-04-18,MLB,Miami,False,2.2,False,5.6156500000000005
2024-04-18,MLB,Arizona,False,11.066666666666666,True,4.805649999999999
2024-04-19,NBA,Chicago,False,1.8666666666666667,True,5.724774999999999
2024-04-19,NBA,New Orleans,True,1.0999999999999996,True,5.008825
2024-04-19,MLB,Miami,False,2.2,False,5.6156500000000005
2024-04-19,MLB,Chi Sox,False,10.4,True,5.049775
2024-04-19,MLB,LA Angels,False,11.866666666666667,True,5.455575
2024-04-19,MLB,Boston,True,2.7333333333333334,False,5.33215
2024-04-19,MLB,Washington,False,7.066666666666666,True,5.07475
2024-04-19,MLB,Tampa Bay,False,8.933333333333334,True,5.068225
2024-04-19,MLB,Oakland,False,12.133333333333333,False,5.25205
2024-04-19,MLB,Texas,False,9.733333333333334,False,5.606999999999999
2024-04-19,MLB,Kansas City,True,6.933333333333334,False,5.487625
2024-04-19,MLB,Detroit,True,11.866666666666667,False,4.375
2024-04-19,MLB,Milwaukee,False,4.333333333333333,True,5.807575
2024-04-19,MLB,Colorado,False,5.666666666666666,False,4.90915
2024-04-19,MLB,Toronto,True,1.5333333333333334,False,6.099175000000001
2024-04-19,MLB,NY Mets,True,9.2,True,6.397075
2024-04-19,MLB,Arizona,True,10.266666666666666,False,3.52035
2024-04-20,NBA,Orlando,False,3.54,True,5.66695
2024-04-20,NBA,Minnesota,True,6.1,False,5.257899999999999
2024-04-20,NBA,Philadelphia,False,3.4333333333333336,False,5.2426
2024-04-20,NBA,Denver,True,2.857142857142857,True,5.7214
2024-04-20,MLB,Tampa Bay,True,3.0,True,3.735225
2024-04-20,MLB,Detroit,True,12.066666666666666,True,3.9132
2024-04-20,MLB,Milwaukee,True,6.866666666666667,False,5.446675
2024-04-20,MLB,Chi Cubs,False,1.1333333333333335,False,6.000850000000001
2024-04-20,MLB,Chi Cubs,True,1.1333333333333335,False,6.000850000000001
2024-04-20,MLB,Washington,True,4.733333333333334,True,5.07475
2024-04-20,MLB,Arizona,False,4.199999999999999,False,4.984299999999999
2024-04-20,MLB,Boston,True,4.066666666666666,True,5.724775
2024-04-20,MLB,NY Mets,True,12.866666666666667,True,6.6198250000000005
2024-04-20,MLB,Chi Sox,False,4.7333333333333325,False,3.789225
2024-04-20,MLB,Oakland,False,10.6,False,5.7259
2024-04-20,MLB,LA Angels,False,11.2,False,5.1093
