Team,Over Record,Over %,Under %,Total +/-
Washington,194-155-4,55.6%,44.4%,+1.0
Philadelphia,202-165-4,55.0%,45.0%,+1.7
Toronto,179-147-3,54.9%,45.1%,+1.2
Milwaukee,217-184-6,54.1%,45.9%,+1.6
Phoenix,174-156-3,52.7%,47.3%,+0.8
Portland,172-158-2,52.1%,47.9%,+1.8
Detroit,183-172-6,51.6%,48.5%,+1.7
Cleveland,206-194-3,51.5%,48.5%,+0.9
Utah,181-173-2,51.1%,48.9%,+2.4
Dallas,181-175-4,50.8%,49.2%,+1.2
Golden State,192-188-4,50.5%,49.5%,+1.0
Orlando,170-167-6,50.5%,49.6%,-0.2
Memphis,191-193-4,49.7%,50.3%,-0.1
Sacramento,165-168-4,49.6%,50.5%,+1.0
Boston,185-189-5,49.5%,50.5%,+0.3
Indiana,182-186-7,49.5%,50.5%,+0.2
Atlanta,181-185-3,49.5%,50.6%,+1.2
Minnesota,165-170-3,49.3%,50.8%,+0.4
Chicago,189-195-4,49.2%,50.8%,+1.3
Charlotte,158-163-5,49.2%,50.8%,+0.5
New Orleans,169-176-6,49.0%,51.0%,-0.3
LA Clippers,174-187-4,48.2%,51.8%,+0.2
Houston,177-191-8,48.1%,51.9%,+0.1
LA Lakers,160-173-3,48.1%,52.0%,-1.0
Denver,168-182-3,48.0%,52.0%,+0.8
Okla City,163-181-5,47.4%,52.6%,-1.2
New York,158-179-5,46.9%,53.1%,-0.8
San Antonio,166-193-7,46.2%,53.8%,-0.1
Brooklyn,163-202-3,44.7%,55.3%,-0.4
Miami,172-218-3,44.1%,55.9%,-1.2
